offset,weight,cost,method,day,exposure,return_pct
0,0.05,0.2,momentum,2023-10-04,0.25,-1.0208921235113522
0,0.05,0.2,momentum,2023-11-02,0.25,4.3464949852475065
0,0.05,0.2,momentum,2023-12-04,0.25,-0.7279932380544474
0,0.05,0.2,momentum,2024-01-04,0.25,-0.34977150973988236
0,0.05,0.2,momentum,2024-02-05,0.25,7.152763951955987
0,0.05,0.2,momentum,2024-03-06,0.25,0.3811714310610892
0,0.05,0.2,momentum,2024-04-05,0.25,-1.312574538894895
0,0.05,0.2,momentum,2024-05-06,0.25,3.328522080113605
0,0.05,0.2,momentum,2024-06-05,0.25,-2.0122153241680762
0,0.05,0.2,momentum,2024-07-08,0.25,-4.508496699265985
0,0.05,0.2,momentum,2024-08-06,0.25,1.8459777663310861
0,0.05,0.2,momentum,2024-09-05,0.25,5.436239844499613
0,0.05,0.2,momentum,2024-10-04,0.25,0.5619049132048248
0,0.05,0.2,momentum,2024-11-04,0.25,6.112191044395643
0,0.05,0.2,momentum,2024-12-04,0.25,-1.5788686614362835
0,0.05,0.2,momentum,2025-01-06,0.25,1.077170846913944
0,0.05,0.2,momentum,2025-02-06,0.25,-3.7109104999351494
0,0.05,0.2,momentum,2025-03-10,0.0,0.0
0,0.05,0.2,momentum,2025-04-08,0.0,0.0
0,0.05,0.2,momentum,2025-05-08,0.0,0.0
0,0.05,0.2,momentum,2025-06-09,0.25,3.039660438489733
0,0.05,0.2,momentum,2025-07-10,0.25,3.872552846486621
0,0.05,0.2,momentum,2025-08-08,0.25,-0.6084949123892014
0,0.05,0.2,momentum,2025-09-09,0.25,20.180571193681107
0,0.05,0.2,momentum,2025-10-08,0.25,-2.8583425120496164
0,0.05,0.2,momentum,2025-11-06,0.25,-0.00933673104763777
0,0.05,0.2,momentum,2025-12-08,0.25,0.13625773797163454
0,0.05,0.2,momentum,2026-01-08,0.25,-3.4894774301463816
0,0.05,0.2,momentum,2026-02-09,0.25,-1.9250256415872413
0,0.05,0.2,momentum,2026-03-11,0.25,0.9073683813370037
0,0.05,0.2,momentum,2026-04-10,0.25,4.434952034147521
0,0.05,0.2,momentum,2026-05-11,0.25,-0.5601618275507758
0,0.05,0.2,momentum,2026-06-10,0.25,-0.639622042506327
0,0.05,0.2,momentum,2026-07-13,0.25,-2.797267094485145
0,0.05,0.2,qqq,2016-06-30,0.25,1.7466219971045582
0,0.05,0.2,qqq,2016-08-01,0.25,0.2239859298230229
0,0.05,0.2,qqq,2016-08-30,0.25,0.5111794639818923
0,0.05,0.2,qqq,2016-09-29,0.25,-0.11541402116760358
0,0.05,0.2,qqq,2016-10-28,0.25,0.16233756980739145
0,0.05,0.2,qqq,2016-11-29,0.25,0.1898329623017725
0,0.05,0.2,qqq,2016-12-29,0.25,0.9651931190050922
0,0.05,0.2,qqq,2017-01-31,0.25,1.141369057533903
0,0.05,0.2,qqq,2017-03-02,0.25,0.3424676806839777
0,0.05,0.2,qqq,2017-03-31,0.25,0.8370182672336135
0,0.05,0.2,qqq,2017-05-02,0.25,0.7088165482524111
0,0.05,0.2,qqq,2017-06-01,0.25,-0.8168443446006757
0,0.05,0.2,qqq,2017-06-30,0.25,0.845055452268717
0,0.05,0.2,qqq,2017-08-01,0.25,-0.3124154980511884
0,0.05,0.2,qqq,2017-08-30,0.25,-0.1073778983779139
0,0.05,0.2,qqq,2017-09-29,0.25,0.9040611088407813
0,0.05,0.2,qqq,2017-10-30,0.25,0.6916559006757694
0,0.05,0.2,qqq,2017-11-29,0.25,0.3614515503945537
0,0.05,0.2,qqq,2017-12-29,0.25,1.8847329734757112
0,0.05,0.2,qqq,2018-01-31,0.25,-0.5872475092473128
0,0.05,0.2,qqq,2018-03-02,0.25,-1.476758106207643
0,0.05,0.2,qqq,2018-04-03,0.25,1.3348902844547483
0,0.05,0.2,qqq,2018-05-02,0.25,1.355626964652168
0,0.05,0.2,qqq,2018-06-01,0.25,-0.2174377165479524
0,0.05,0.2,qqq,2018-07-02,0.25,0.3815824492760411
0,0.05,0.2,qqq,2018-08-01,0.25,1.4921445267876976
0,0.05,0.2,qqq,2018-08-30,0.25,-0.05740560964961894
0,0.05,0.2,qqq,2018-10-01,0.25,-3.1054976840598547
0,0.05,0.2,qqq,2018-10-30,0.0,0.0
0,0.05,0.2,qqq,2018-11-29,0.0,0.0
0,0.05,0.2,qqq,2019-01-02,0.0,0.0
0,0.05,0.2,qqq,2019-02-01,0.0,0.0
0,0.05,0.2,qqq,2019-03-05,0.25,1.1413672303150824
0,0.05,0.2,qqq,2019-04-03,0.25,0.5309500687096458
0,0.05,0.2,qqq,2019-05-03,0.25,-2.30818645066877
0,0.05,0.2,qqq,2019-06-04,0.25,1.9070071835388003
0,0.05,0.2,qqq,2019-07-03,0.25,-0.04732739696353683
0,0.05,0.2,qqq,2019-08-02,0.25,0.4995694553193486
0,0.05,0.2,qqq,2019-09-03,0.25,-0.02230534037431786
0,0.05,0.2,qqq,2019-10-02,0.25,1.707117764049526
0,0.05,0.2,qqq,2019-10-31,0.25,0.8538660551244526
0,0.05,0.2,qqq,2019-12-02,0.25,1.5527737283012266
0,0.05,0.2,qqq,2020-01-02,0.25,0.624980601314129
0,0.05,0.2,qqq,2020-02-03,0.25,-1.8142295984428292
0,0.05,0.2,qqq,2020-03-04,0.25,-3.568167042998416
0,0.05,0.2,qqq,2020-04-02,0.0,0.0
0,0.05,0.2,qqq,2020-05-04,0.25,2.0372550607926865
0,0.05,0.2,qqq,2020-06-03,0.25,1.4909478775493534
0,0.05,0.2,qqq,2020-07-02,0.25,0.9599634480848662
0,0.05,0.2,qqq,2020-08-03,0.25,2.3646906887487162
0,0.05,0.2,qqq,2020-09-01,0.25,-2.1428419060492088
0,0.05,0.2,qqq,2020-10-01,0.25,-0.016503341883200573
0,0.05,0.2,qqq,2020-10-30,0.25,2.4987381967034983
0,0.05,0.2,qqq,2020-12-01,0.25,0.8817817588615329
0,0.05,0.2,qqq,2020-12-31,0.25,0.5288489721018808
