trade_date,market,list_kind,rank,code,name,themes,score,stock_score,price,buy_open,change_pct,from_high_pct,judged_from_high_pct,bucket_label,wait_days,hold_days,together_count,recent_gain_pct,state,origin,theme_place,saved_at,schema
2026-09-15,KR,pullback,1.0,055550,신한지주,밸류업(24년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 지주사 · 은행 · STO(토큰증권 발행) · 밸류업(25년 기업가치 제고계획 발표),76.9,,111900.0,110500.0,-2.6956521739130435,-3.9484978540772486,,,5.0,,,,눌림목 대기,밸류업(24년 기업가치 제고계획 발표),,2026-09-15T21:37:52+09:00,3.0
2026-09-15,KR,pullback,2.0,096770,SK이노베이션,2차전지(생산) · 2차전지(전고체) · 2차전지(LFP/리튬인산철) · 전력저장장치(ESS) · 폐배터리 · 전기차 · 2차전지 · 밸류업(24년 기업가치 제고계획 발표) · 자원개발 · LPG(액화석유가스) · 정유 · 냉각시스템(액침냉각 등) · 윤활유 · 석유화학 · 주유소,56.8,,142000.0,140300.0,6.049290515309935,-13.782635094110507,,,3.0,,,,제외,2차전지(생산),,2026-09-15T21:37:52+09:00,3.0
2026-09-15,KR,crash,1.0,028260,삼성물산,건설 대표주 · 자원개발 · 지주사 · 종합상사 · 모듈러주택 · 전후 재건(우크라/중동 전쟁 등) · 태양광에너지 · S7(삼성전자/SK하이닉스 등) · 패션/의류,45.3,45.3,349000.0,342500.0,-1.1331444759206777,-38.230088495575224,-47.96460176991151,고점 대비 -40~-60%,71.0,20.0,7.0,-7.304116865869858,제외,건설 대표주,,2026-09-15T21:37:52+09:00,3.0
2026-09-15,KR,crash,2.0,006400,삼성SDI,2차전지(생산) · 2차전지(나트륨이온) · 2차전지(전고체) · 전력저장장치(ESS) · IT 대표주 · 전기차 · 스마트폰 · 2차전지 · 리비안(RIVIAN) · 아이폰,56.5,56.5,551000.0,540000.0,3.766478342749524,-23.789764868603047,-50.4149377593361,고점 대비 -40~-60%,92.0,20.0,5.0,-4.506065857885611,눌림목 대기,2차전지(생산),,2026-09-15T21:37:52+09:00,3.0
2026-09-15,KR,crash,3.0,005930,삼성전자,제습기 · NFT(대체불가토큰) · 전력반도체 · 반도체 대표주(생산) · 피지컬 AI/휴머노이드 로봇 · 공기청정기 · HBM(고대역폭메모리) · 온디바이스 AI · 소캠(SOCAMM) · CXL(컴퓨트익스프레스링크) · IT 대표주 · 고령화 사회(노인복지) · LED · 갤럭시 부품주 · 스마트폰 · 폴더블폰 · 삼성페이 · 자율주행차 · OLED(유기 발광 다이오드) · 코리아 밸류업 지수(Korea Value-up Index) · 스마트홈(홈네트워크) · 마이크로 LED · 뉴로모픽 반도체 · 가상현실(VR) · 5G(5세대 이동통신) · 플렉서블 디스플레이 · 의료기기 · 무선충전기술 · 시스템반도체 · 아이폰 · S7(삼성전자/SK하이닉스 등),49.2,49.2,250500.0,248000.0,0.8048289738430636,-33.11081441922563,-44.72630173564753,고점 대비 -40~-60%,60.0,20.0,6.0,-3.653846153846152,제외,제습기,,2026-09-15T21:37:52+09:00,3.0
2026-09-15,KR,crash,4.0,012450,한화에어로스페이스,지능형로봇/인공지능(AI) · 드론(Drone) · 코리아 밸류업 지수(Korea Value-up Index) · 항공기부품 · 우주항공산업(누리호/인공위성 등) · 냉각시스템(액침냉각 등) · 방위산업/전쟁 및 테러 · 밸류업(25년 기업가치 제고계획 발표),47.3,47.3,1066000.0,1068000.0,-5.913503971756395,-35.58912386706948,-47.73413897280967,고점 대비 -40~-60%,133.0,20.0,7.0,-3.2667876588021727,제외,지능형로봇/인공지능(AI),,2026-09-15T21:37:52+09:00,3.0
2026-09-15,KR,crash,5.0,005490,POSCO홀딩스,철강 주요종목 · 리튬 · 폐배터리 · 2차전지(소재/부품) · 2차전지 · 밸류업(24년 기업가치 제고계획 발표) · LNG(액화천연가스) · 모듈러주택 · 니켈 · 풍력에너지 · 희귀금속(희토류 등) · 환율하락 수혜,49.9,49.9,332000.0,328500.0,3.265940902021769,-38.745387453874535,-44.557195571955724,고점 대비 -40~-60%,89.0,20.0,6.0,-1.9202363367799125,눌림목 대기,철강 주요종목,,2026-09-15T21:37:52+09:00,3.0
2026-09-15,KR,crash,6.0,034020,두산에너빌리티,원자력발전소 해체 · 핵융합에너지 · 원자력발전 · 셰일가스(Shale Gas) · 항공기부품 · 수자원(양적/질적 개선) · 풍력에너지 · 전력설비,45.7,45.7,86800.0,86200.0,1.4018691588784993,-37.643678160919535,-56.75287356321839,고점 대비 -40~-60%,89.0,20.0,6.0,5.212121212121201,눌림목 대기,원자력발전소 해체,,2026-09-15T21:37:52+09:00,3.0
2026-09-15,KR,crash,7.0,128940,한미약품,"mRNA(메신저 리보핵산) · 비만치료제 · 제약업체 · 바이오시밀러(복제 바이오의약품) · 코리아 밸류업 지수(Korea Value-up Index) · 백신/진단시약/방역(신종플루, AI 등) · 겨울 · 밸류업(25년 기업가치 제고계획 발표)",56.8,56.8,495500.0,503000.0,5.763073639274285,-23.415765069551775,-51.854714064915,고점 대비 -40~-60%,138.0,20.0,3.0,0.6091370558375608,눌림목 대기,mRNA(메신저 리보핵산),,2026-09-15T21:37:52+09:00,3.0
2026-09-15,KR,crash,8.0,005380,현대차,피지컬 AI/휴머노이드 로봇 · 메타버스(Metaverse) · 폐배터리 · 전기차 · 자율주행차 · UAM(도심항공모빌리티) · 자동차 대표주 · 밸류업(24년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 수소에너지(수소차/연료전지 등) · 전기차(충전소/충전기),45.0,45.0,369500.0,365000.0,0.5442176870748217,-52.809706257982114,-55.172413793103445,고점 대비 -40~-60%,73.0,20.0,6.0,-8.426270136307313,제외,피지컬 AI/휴머노이드 로봇,,2026-09-15T21:37:52+09:00,3.0
