trade_date,market,list_kind,rank,code,name,themes,score,stock_score,price,buy_open,change_pct,from_high_pct,judged_from_high_pct,bucket_label,wait_days,hold_days,together_count,recent_gain_pct,state,origin,saved_at,schema
2026-08-08,US,pullback,1.0,FTNT,Fortinet,사이버보안,95.0,,159.63999938964844,159.89999389648438,0.0,-7.234584934151089,,,2.0,,,,,,2026-08-09T12:09:02+09:00,2.0
2026-08-08,US,pullback,2.0,VLO,VLO,석유·가스,93.0,,298.30999755859375,304.3500061035156,0.0,-6.487990235057383,,,12.0,,,,,,2026-08-09T12:09:02+09:00,2.0
2026-08-08,US,pullback,3.0,XYZ,XYZ,핀테크·블록체인,92.1,,79.0,78.51000213623047,0.0,-8.933717579250722,,,2.0,,,,,,2026-08-09T12:09:02+09:00,2.0
2026-08-08,US,pullback,4.0,ILMN,ILMN,바이오 · 유전체·정밀의료,91.1,,187.9600067138672,186.69000244140625,0.0,-9.198064389436144,,,4.0,,,,,,2026-08-09T12:09:02+09:00,2.0
2026-08-08,US,pullback,5.0,AAPL,Apple,빅테크10,90.7,,313.3299865722656,306.8299865722656,0.0,-9.066378410166799,,,7.0,,,,,,2026-08-09T12:09:02+09:00,2.0
2026-08-08,US,pullback,6.0,MPC,MPC,석유·가스,89.4,,298.20001220703125,302.20001220703125,0.0,-8.785023871611852,,,12.0,,,,,,2026-08-09T12:09:02+09:00,2.0
2026-08-08,US,pullback,7.0,GM,GM,배터리·전기차,85.9,,87.58000183105469,87.41999816894531,0.0,-4.648880472512462,,,7.0,,,,,,2026-08-09T12:09:02+09:00,2.0
2026-08-08,US,pullback,8.0,OKTA,OKTA,사이버보안,83.9,,148.32000732421875,149.0,0.0,-5.528657755274679,,,17.0,,,,,,2026-08-09T12:09:02+09:00,2.0
2026-08-08,US,breakout,1.0,ANET,Arista Networks,AI·데이터센터,48.6,,188.6699981689453,192.49000549316406,0.0,-12.201592114652026,,,2.0,120.0,1.0,6.828603995761995,,,2026-08-09T12:09:02+09:00,2.0
2026-08-08,US,breakout,2.0,ILMN,ILMN,바이오 · 유전체·정밀의료,45.7,,187.9600067138672,186.69000244140625,0.0,-9.198064389436144,,,4.0,120.0,0.0,-4.520976261754816,,,2026-08-09T12:09:02+09:00,2.0
2026-08-08,US,breakout,3.0,DELL,Dell,AI·데이터센터,40.7,,453.7699890136719,458.5799865722656,0.0,-6.574021492869364,,,2.0,120.0,1.0,3.284470523071459,,,2026-08-09T12:09:02+09:00,2.0
2026-08-08,US,breakout,4.0,XYZ,XYZ,핀테크·블록체인,28.0,,79.0,78.51000213623047,0.0,-8.933717579250722,,,2.0,120.0,0.0,3.281477587044579,,,2026-08-09T12:09:02+09:00,2.0
2026-08-08,US,breakout,5.0,FTNT,Fortinet,사이버보안,22.7,,159.63999938964844,159.89999389648438,0.0,-7.234584934151089,,,2.0,120.0,0.0,5.345127664234117,,,2026-08-09T12:09:02+09:00,2.0
2026-08-08,US,breakout,6.0,BMY,BMY,,19.1,,64.72000122070312,64.33000183105469,0.0,-4.963285358519376,,,4.0,120.0,0.0,5.2186684876663,,,2026-08-09T12:09:02+09:00,2.0
2026-08-08,US,breakout,7.0,AMZN,Amazon,빅테크10,18.3,,274.4800109863281,274.010009765625,0.0,-4.428969596120269,,,4.0,120.0,0.0,17.469830815909624,,,2026-08-09T12:09:02+09:00,2.0
2026-08-08,US,breakout,8.0,EMR,EMR,전력망·전력설비,12.5,,158.25999450683594,158.42999267578125,0.0,-4.009219873909298,,,2.0,120.0,0.0,9.220152638443757,,,2026-08-09T12:09:02+09:00,2.0
2026-08-08,US,crash,1.0,MSFT,Microsoft,AI·데이터센터 · 빅테크10 · 양자컴퓨팅 · 클라우드·SaaS,79.4,,499.989990234375,503.44000244140625,0.0,-9.131579929556477,-29.127830521497856,고점 대비 -20~-30%,194.0,250.0,2.0,31.031502654472742,,,2026-08-09T12:09:02+09:00,2.0
