trade_date,market,list_kind,rank,code,name,themes,score,stock_score,price,buy_open,change_pct,from_high_pct,judged_from_high_pct,bucket_label,wait_days,hold_days,together_count,recent_gain_pct,state,origin,theme_place,saved_at,schema
2026-08-21,US,theme15,1.0,COP,COP,석유·가스,74.2,,134.8699951171875,134.08999633789062,-0.01483006342312132,-0.7433100745735666,,,,,,,관찰,석유·가스,1.0,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,theme15,2.0,VLO,VLO,석유·가스,73.6,,348.8599853515625,346.25,2.152199167158142,-1.088751551620215,,,,,,,관찰,석유·가스,1.0,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,theme15,3.0,MPC,MPC,석유·가스,72.7,,360.7200012207031,359.7799987792969,0.6950814164115471,-1.8716008619638291,,,,,,,관찰,석유·가스,1.0,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,theme15,1.0,AMGN,AMGN,바이오,76.9,,439.3299865722656,440.30999755859375,1.291120154033809,-0.8732007058153801,,,,,,,관찰,바이오,2.0,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,theme15,2.0,REGN,REGN,바이오,76.1,,834.0399780273438,834.510009765625,0.8951857214477332,-1.5161565725294812,,,,,,,관찰,바이오,2.0,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,theme15,3.0,VRTX,VRTX,바이오,68.2,,548.0499877929688,549.010009765625,1.4418942521255973,-1.307379625352223,,,,,,,관찰,바이오,2.0,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,theme15,1.0,FCX,FCX,희토류·핵심광물,57.9,,76.66000366210938,78.38999938964844,7.638307144292611,-0.8664142675298026,,,,,,,추격 금지,희토류·핵심광물,3.0,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,theme15,2.0,RIO,RIO,희토류·핵심광물,54.4,,105.30000305175781,105.12000274658203,3.0635264156869457,-4.412646828695921,,,,,,,제외,희토류·핵심광물,3.0,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,theme15,3.0,MP,MP,희토류·핵심광물,46.0,,60.04999923706055,59.29999923706055,9.10246772928347,-40.100348559017704,,,,,,,제외,희토류·핵심광물,3.0,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,theme15,1.0,TWST,TWST,유전체·정밀의료,57.7,,145.58999633789062,144.9949951171875,6.792337990511643,-0.2329859213013208,,,,,,,추격 금지,유전체·정밀의료,4.0,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,theme15,2.0,ILMN,ILMN,유전체·정밀의료,49.4,,219.39999389648438,215.97999572753906,2.8887583214388,-0.4672679823620185,,,,,,,제외,유전체·정밀의료,4.0,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,theme15,3.0,TEM,TEM,유전체·정밀의료,36.0,,72.69000244140625,69.81999969482422,9.062266732555324,-30.320166167511285,,,,,,,추격 금지,유전체·정밀의료,4.0,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,theme15,1.0,ALB,ALB,배터리·전기차,50.0,,143.25,143.25,6.751618893926015,-35.01553313464115,,,,,,,제외,배터리·전기차,5.0,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,theme15,2.0,GM,GM,배터리·전기차,49.9,,87.93000030517578,87.94000244140625,2.066162214474443,-4.267826057775903,,,,,,,눌림목 대기,배터리·전기차,5.0,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,theme15,3.0,TSLA,Tesla,배터리·전기차,44.1,,362.8599853515625,361.75,5.137188948486271,-27.257784191168533,,,,,,,제외,배터리·전기차,5.0,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,crash,1.0,CRSP,CRSP,바이오 · 유전체·정밀의료,70.0,,59.5,58.61000061035156,2.374399679071848,-24.184508849484832,-39.29663945989178,고점 대비 -30~-50%,218.0,,2.0,15.22076046330696,,,,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,crash,2.0,MDB,MDB,클라우드·SaaS,70.0,,430.8299865722656,423.5,2.4882821268350064,-8.934690125960643,-27.797264521016686,고점 대비 -20~-30%,5.0,,3.0,16.44053691142313,,,,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,crash,3.0,DELL,Dell,AI·데이터센터,70.0,,442.0799865722656,438.2099914550781,1.6790072711404536,-13.992220511232368,-21.134294658287644,고점 대비 -20~-30%,6.0,,5.0,1.012222720795708,,,,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,crash,4.0,AMD,AMD,반도체,70.0,,473.25,467.9750061035156,0.8073123618425715,-19.065206880512918,-26.537032150423336,고점 대비 -20~-30%,37.0,,8.0,-3.2762424009340374,,,,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,crash,5.0,MRNA,MRNA,바이오,70.0,,145.1300048828125,142.6999969482422,8.858383520691838,-17.847842253871494,-36.34345484837781,고점 대비 -30~-50%,2.0,,1.0,169.45785970696664,,,,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,crash,6.0,NOW,NOW,클라우드·SaaS,70.0,,128.47999572753906,128.05499267578125,-0.9788086878311675,-34.02011179978503,-42.450904474895104,고점 대비 -30~-50%,228.0,,3.0,9.48444601460514,,,,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,crash,7.0,PLTR,Palantir,AI·데이터센터,70.0,,179.94000244140625,177.4499969482422,3.4375692669264435,-13.290285882436592,-40.72860569214879,고점 대비 -30~-50%,200.0,,5.0,15.405338990855011,,,,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,crash,8.0,ASML,ASML,반도체,70.0,,1763.760009765625,1761.97998046875,0.768432490337223,-11.696179916618267,-22.363674857758408,고점 대비 -20~-30%,37.0,,8.0,3.4845728813921006,,,,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,crash,9.0,VRT,Vertiv,AI·데이터센터 · 전력망·전력설비,70.0,,261.95001220703125,257.0,-1.0127319753359232,-31.039644682588563,-41.28300641250389,고점 대비 -30~-50%,68.0,,5.0,-4.80430300381367,,,,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,crash,10.0,MU,Micron,반도체,70.0,,966.780029296875,934.7039794921875,-0.7748901974219402,-22.953885026751387,-41.10648002665071,고점 대비 -30~-50%,40.0,,8.0,9.678158238981238,,,,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,crash,11.0,HPE,HPE,AI·데이터센터,70.0,,53.45000076293945,53.0,1.0588038944099765,-16.56594573758674,-30.63032359368484,고점 대비 -30~-50%,56.0,,5.0,1.9454519393984793,,,,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,crash,12.0,AMAT,Applied Materials,반도체,70.0,,492.32000732421875,481.875,-0.7839390979315963,-33.36941388589661,-40.993956418610566,고점 대비 -30~-50%,37.0,,8.0,-6.565851202843598,,,,2026-08-22T06:48:59+09:00,3.0
2026-08-21,US,crash,13.0,LRCX,Lam Research,반도체,70.0,,314.0,307.2250061035156,1.1174447667999354,-28.39224629418472,-42.45153794674672,고점 대비 -30~-50%,37.0,,8.0,2.691569245522052,,,,2026-08-22T06:48:59+09:00,3.0
