trade_date,market,list_kind,rank,code,name,themes,score,stock_score,price,buy_open,change_pct,from_high_pct,judged_from_high_pct,bucket_label,wait_days,hold_days,together_count,recent_gain_pct,state,origin,theme_place,saved_at,schema
2026-08-28,KR,crash,1.0,012450,한화에어로스페이스,지능형로봇/인공지능(AI) · 방위산업/전쟁 및 테러 · 우주항공산업(누리호/인공위성 등) · 코리아 밸류업 지수(Korea Value-up Index) · 냉각시스템(액침냉각 등) · 밸류업(25년 기업가치 제고계획 발표) · 항공기부품 · 드론(Drone),46.9,46.9,1149000.0,1157000.0,-0.08695652173913437,-30.574018126888213,-47.73413897280967,고점 대비 -40~-60%,121.0,20.0,6.0,-0.6055363321799345,눌림목 대기,지능형로봇/인공지능(AI),,2026-08-28T14:32:14+09:00,3.0
2026-08-28,KR,crash,2.0,005490,POSCO홀딩스,환율하락 수혜 · 2차전지(소재/부품) · 밸류업(24년 기업가치 제고계획 발표) · 2차전지 · 니켈 · 철강 주요종목 · 희귀금속(희토류 등) · 모듈러주택 · 리튬 · 풍력에너지 · 폐배터리 · LNG(액화천연가스),68.7,68.7,337500.0,334500.0,-0.589101620029453,-37.73062730627307,-44.557195571955724,고점 대비 -40~-60%,77.0,20.0,5.0,3.8461538461538547,눌림목 대기,환율하락 수혜,,2026-08-28T14:32:14+09:00,3.0
2026-08-28,KR,crash,3.0,196170,알테오젠,바이오시밀러(복제 바이오의약품) · 바이오텍(biotechnology),61.8,61.8,320000.0,311000.0,2.728731942215079,-26.91026865044379,-50.87890401947841,고점 대비 -40~-60%,192.0,20.0,5.0,0.7874015748031482,눌림목 대기,바이오시밀러(복제 바이오의약품),,2026-08-28T14:32:14+09:00,3.0
2026-08-28,KR,crash,4.0,034020,두산에너빌리티,수자원(양적/질적 개선) · 원자력발전 · 전력설비 · 핵융합에너지 · 셰일가스(Shale Gas) · 항공기부품 · 원자력발전소 해체 · 풍력에너지,63.0,63.0,89000.0,86400.0,3.608847497089629,-36.06321839080459,-56.75287356321839,고점 대비 -40~-60%,77.0,20.0,7.0,10.83437110834371,제외,수자원(양적/질적 개선),,2026-08-28T14:32:14+09:00,3.0
2026-08-28,KR,crash,5.0,028260,삼성물산,자원개발 · 지주사 · 종합상사 · 전후 재건(우크라/중동 전쟁 등) · 태양광에너지 · 건설 대표주 · 패션/의류 · S7(삼성전자/SK하이닉스 등) · 모듈러주택,41.4,41.4,375500.0,361000.0,0.0,-33.53982300884956,-47.96460176991151,고점 대비 -40~-60%,59.0,20.0,7.0,5.034965034965033,눌림목 대기,자원개발,,2026-08-28T14:32:14+09:00,3.0
2026-08-28,KR,crash,6.0,006400,삼성SDI,2차전지 · 전기차 · IT 대표주 · 전력저장장치(ESS) · 리비안(RIVIAN) · 아이폰 · 2차전지(생산) · 2차전지(나트륨이온) · 스마트폰 · 2차전지(전고체),74.8,74.8,572000.0,568000.0,0.5272407732864748,-20.88520055325035,-50.4149377593361,고점 대비 -40~-60%,80.0,20.0,6.0,17.816683831101955,관찰,2차전지,,2026-08-28T14:32:14+09:00,3.0
2026-08-28,KR,crash,7.0,128940,한미약품,"백신/진단시약/방역(신종플루, AI 등) · 바이오시밀러(복제 바이오의약품) · 겨울 · mRNA(메신저 리보핵산) · 바이오텍(biotechnology) · 코리아 밸류업 지수(Korea Value-up Index) · 비만치료제 · 제약업체 · 밸류업(25년 기업가치 제고계획 발표)",50.7,50.7,507000.0,492500.0,0.5952380952380931,-21.638330757341574,-51.854714064915,고점 대비 -40~-60%,126.0,20.0,5.0,28.030303030303028,제외,"백신/진단시약/방역(신종플루, AI 등)",,2026-08-28T14:32:14+09:00,3.0
2026-08-28,KR,crash,8.0,012330,현대모비스,음성인식 · 밸류업(24년 기업가치 제고계획 발표) · 전기차 · 스마트카(SMART CAR) · 코리아 밸류업 지수(Korea Value-up Index) · 피지컬 AI/휴머노이드 로봇 · 자율주행차 · 자동차 대표주 · 자동차부품,40.0,40.0,448500.0,441000.0,-0.6644518272425293,-45.43795620437956,-45.86374695863748,고점 대비 -40~-60%,61.0,20.0,7.0,-10.030090270812442,제외,음성인식,,2026-08-28T14:32:14+09:00,3.0
2026-08-28,KR,crash,9.0,000270,기아,밸류업(24년 기업가치 제고계획 발표) · 전기차 · 방위산업/전쟁 및 테러 · 코리아 밸류업 지수(Korea Value-up Index) · 피지컬 AI/휴머노이드 로봇 · 자율주행차 · 수소에너지(수소차/연료전지 등) · 전기차(충전소/충전기) · 자동차 대표주,50.9,50.9,127500.0,127400.0,1.1102299762093537,-40.0,-43.152941176470584,고점 대비 -40~-60%,123.0,20.0,7.0,-5.973451327433632,제외,밸류업(24년 기업가치 제고계획 발표),,2026-08-28T14:32:14+09:00,3.0
2026-08-28,KR,crash,10.0,005380,현대차,밸류업(24년 기업가치 제고계획 발표) · 메타버스(Metaverse) · 전기차 · 코리아 밸류업 지수(Korea Value-up Index) · 피지컬 AI/휴머노이드 로봇 · 자율주행차 · 수소에너지(수소차/연료전지 등) · UAM(도심항공모빌리티) · 폐배터리 · 전기차(충전소/충전기) · 자동차 대표주,42.0,42.0,398000.0,391500.0,0.0,-49.1698595146871,-55.172413793103445,고점 대비 -40~-60%,61.0,20.0,7.0,-2.8083028083028094,제외,밸류업(24년 기업가치 제고계획 발표),,2026-08-28T14:32:14+09:00,3.0
