trade_date,market,list_kind,rank,code,name,themes,score,stock_score,price,buy_open,change_pct,from_high_pct,judged_from_high_pct,bucket_label,wait_days,hold_days,together_count,recent_gain_pct,state,origin,saved_at,schema
2026-08-13,US,pullback,1.0,ILMN,ILMN,바이오 · 유전체·정밀의료,95.0,,192.63999938964844,190.0500030517578,-0.13996385222917462,-6.937198362488672,,,8.0,,,,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,pullback,2.0,DDOG,DDOG,클라우드·SaaS,94.8,,252.24000549316406,252.6199951171875,4.70300180931702,-13.82891348685743,,,6.0,,,,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,pullback,3.0,URI,URI,인프라·리쇼어링,94.8,,1120.5799560546875,1123.3599853515625,-0.7721679267158721,-4.805575876230106,,,4.0,,,,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,pullback,4.0,GM,GM,배터리·전기차,94.5,,86.38999938964844,86.81999969482422,-0.4264669634298279,-5.944473788979998,,,11.0,,,,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,pullback,5.0,AMZN,Amazon,빅테크10,89.2,,265.1300048828125,264.875,-0.804397600383,-7.684542613566936,,,8.0,,,,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,pullback,6.0,XYZ,XYZ,핀테크·블록체인,89.0,,83.08999633789062,82.87000274658203,6.144606072561509,-4.219024394362392,,,5.0,,,,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,pullback,7.0,VRTX,VRTX,바이오,84.4,,516.4400024414062,511.4100036621094,-1.767062631478733,-5.443356720253978,,,3.0,,,,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,pullback,8.0,RTX,RTX,방산·드론,82.6,,220.47999572753906,222.0,-1.0235225514098834,-2.8208784456696168,,,3.0,,,,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,breakout,1.0,DDOG,DDOG,클라우드·SaaS,70.0,,252.24000549316406,252.6199951171875,4.70300180931702,-13.82891348685743,,,6.0,,0.0,-4.526875912668449,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,breakout,2.0,ILMN,ILMN,바이오 · 유전체·정밀의료,20.0,,192.63999938964844,190.0500030517578,-0.13996385222917462,-6.937198362488672,,,8.0,,1.0,-1.1189856547650923,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,breakout,3.0,VRTX,VRTX,바이오,20.0,,516.4400024414062,511.4100036621094,-1.767062631478733,-5.443356720253978,,,3.0,,1.0,6.850395545278287,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,breakout,4.0,URI,URI,인프라·리쇼어링,20.0,,1120.5799560546875,1123.3599853515625,-0.7721679267158721,-4.805575876230106,,,4.0,,0.0,6.388311575578398,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,breakout,5.0,ANET,Arista Networks,AI·데이터센터,0.0,,203.6199951171875,205.27000427246094,-3.268410870694771,-5.244545723147242,,,6.0,,0.0,28.89788791778627,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,breakout,6.0,ABBV,ABBV,,0.0,,250.82000732421875,250.60000610351562,0.828112583563434,-6.224994885593027,,,10.0,,0.0,-4.703649053433356,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,breakout,7.0,XYZ,XYZ,핀테크·블록체인,0.0,,83.08999633789062,82.87000274658203,6.144606072561509,-4.219024394362392,,,5.0,,0.0,-0.012036265239623312,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,breakout,8.0,BMY,BMY,,0.0,,64.6500015258789,64.12999725341797,1.4913669569249999,-5.066074927377906,,,8.0,,0.0,2.4564232793024665,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,breakout,9.0,BRK-B,BRK-B,,0.0,,506.92999267578125,507.2349853515625,-0.6019622204350483,-5.729534369419909,,,3.0,,0.0,-0.43797842923420927,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,breakout,10.0,AMZN,Amazon,빅테크10,0.0,,265.1300048828125,264.875,-0.804397600383,-7.684542613566936,,,8.0,,0.0,16.97772425438613,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,1.0,VRT,Vertiv,AI·데이터센터 · 전력망·전력설비,90.0,,287.07000732421875,287.07000732421875,-0.44734987268466586,-24.426612775249744,-41.28300641250389,고점 대비 -30~-50%,62.0,,5.0,28.707862251387063,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,2.0,CHKP,CHKP,사이버보안,90.0,,134.22999572753906,134.9600067138672,3.8208699032673765,-36.281214566558695,-36.66621369334656,고점 대비 -30~-50%,198.0,,0.0,-3.8948969089453334,,,2026-08-14T07:10:15+09:00,2.0
2026-08-13,US,crash,3.0,GEV,GE Vernova,전력망·전력설비 · 인프라·리쇼어링,70.0,,1049.4200439453125,1042.0999755859375,0.9154744982926788,-12.251442767991472,-24.72196988100609,고점 대비 -20~-30%,28.0,,3.0,16.565958345751252,,,2026-08-14T07:10:15+09:00,2.0
