trade_date,market,list_kind,rank,code,name,themes,score,stock_score,price,buy_open,change_pct,from_high_pct,judged_from_high_pct,bucket_label,wait_days,hold_days,together_count,recent_gain_pct,state,origin,theme_place,saved_at,schema
2026-08-21,KR,pullback,1.0,086790,하나금융지주,은행 · STO(토큰증권 발행) · 토스(toss) · 코리아 밸류업 지수(Korea Value-up Index) · 밸류업(24년 기업가치 제고계획 발표) · 지주사,72.5,,128800.0,129400.0,4.376012965964349,-9.614035087719298,,,24.0,,,,눌림목 대기,은행,,2026-08-21T16:52:52+09:00,3.0
2026-08-21,KR,pullback,2.0,055550,신한지주,은행 · STO(토큰증권 발행) · 밸류업(25년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 밸류업(24년 기업가치 제고계획 발표) · 지주사,74.6,,104100.0,104100.0,2.9673590504450953,-8.120035304501327,,,27.0,,,,눌림목 대기,은행,,2026-08-21T16:52:52+09:00,3.0
2026-08-21,KR,pullback,3.0,105560,KB금융,은행 · STO(토큰증권 발행) · 인터넷은행 · 카카오뱅크(kakao BANK) · 코리아 밸류업 지수(Korea Value-up Index) · 밸류업(24년 기업가치 제고계획 발표) · 지주사,77.1,,164300.0,162500.0,2.6874999999999982,-15.52699228791774,,,27.0,,,,관찰,은행,,2026-08-21T16:52:52+09:00,3.0
2026-08-21,KR,breakout,1.0,161890,한국콜마,화장품,77.6,77.6,136700.0,137300.0,-0.79825834542816,-5.069444444444448,,,5.0,250.0,0.0,33.626588465298134,관찰,화장품,,2026-08-21T16:52:52+09:00,3.0
2026-08-21,KR,crash,1.0,035720,카카오,웹툰 · 가상화폐(비트코인 등) · SNS(소셜네트워크서비스) · 두나무(Dunamu) · 모바일콘텐츠(스마트폰/태블릿PC) · 블록체인 · 인터넷은행 · 카카오뱅크(kakao BANK) · 음원/음반 · 메타버스(Metaverse) · 인터넷 대표주 · UAM(도심항공모빌리티) · NFT(대체불가토큰) · 엔터테인먼트 · AI 챗봇(챗GPT 등) · 핀테크(FinTech) · 음성인식,40.0,40.0,35800.0,35000.0,-7.493540051679581,-48.63701578192252,-48.13486370157819,고점 대비 -40~-60%,199.0,20.0,5.0,-6.15989515072084,제외,웹툰,,2026-08-21T16:52:52+09:00,3.0
2026-08-21,KR,crash,2.0,237690,에스티팜,모더나(MODERNA) · mRNA(메신저 리보핵산) · 제약업체 · 밸류업(25년 기업가치 제고계획 발표),32.2,32.2,99700.0,101400.0,-10.09918845807033,-42.068564787914006,-50.784427658338174,고점 대비 -40~-60%,77.0,20.0,4.0,-1.0912698412698374,제외,모더나(MODERNA),,2026-08-21T16:52:52+09:00,3.0
2026-08-21,KR,crash,3.0,028260,삼성물산,S7(삼성전자/SK하이닉스 등) · 패션/의류 · 태양광에너지 · 모듈러주택 · 종합상사 · 자원개발 · 건설 대표주 · 전후 재건(우크라/중동 전쟁 등) · 지주사,62.2,62.2,395500.0,383000.0,5.748663101604268,-30.000000000000004,-47.96460176991151,고점 대비 -40~-60%,54.0,20.0,8.0,13.812949640287764,제외,S7(삼성전자/SK하이닉스 등),,2026-08-21T16:52:52+09:00,3.0
2026-08-21,KR,crash,4.0,017670,SK텔레콤,통신 · 클라우드 컴퓨팅 · 블록체인 · 자율주행차 · 양자암호/양자컴퓨팅 · 5G(5세대 이동통신) · UAM(도심항공모빌리티) · 코리아 밸류업 지수(Korea Value-up Index) · 밸류업(24년 기업가치 제고계획 발표) · 스마트홈(홈네트워크),46.7,46.7,102200.0,105500.0,5.797101449275366,-26.738351254480285,-43.9426523297491,고점 대비 -40~-60%,55.0,20.0,6.0,9.892473118279565,제외,통신,,2026-08-21T16:52:52+09:00,3.0
2026-08-21,KR,crash,5.0,005930,삼성전자,S7(삼성전자/SK하이닉스 등) · 반도체 대표주(생산) · 마이크로 LED · 삼성페이 · 공기청정기 · 플렉서블 디스플레이 · HBM(고대역폭메모리) · 소캠(SOCAMM) · 전력반도체 · 아이폰 · 온디바이스 AI · 피지컬 AI/휴머노이드 로봇 · 폴더블폰 · 갤럭시 부품주 · CXL(컴퓨트익스프레스링크) · 시스템반도체 · LED · 고령화 사회(노인복지) · 뉴로모픽 반도체 · IT 대표주 · 의료기기 · 가상현실(VR) · 스마트폰 · 자율주행차 · 5G(5세대 이동통신) · OLED(유기 발광 다이오드) · 무선충전기술 · 제습기 · 코리아 밸류업 지수(Korea Value-up Index) · NFT(대체불가토큰) · 스마트홈(홈네트워크),54.7,54.7,281500.0,271500.0,3.874538745387457,-24.833110814419225,-44.72630173564753,고점 대비 -40~-60%,43.0,20.0,6.0,14.430894308943088,제외,S7(삼성전자/SK하이닉스 등),,2026-08-21T16:52:52+09:00,3.0
2026-08-21,KR,crash,6.0,006400,삼성SDI,2차전지(나트륨이온) · 전력저장장치(ESS) · 아이폰 · 전기차 · 2차전지 · 리비안(RIVIAN) · 2차전지(전고체) · IT 대표주 · 스마트폰 · 2차전지(생산),45.7,45.7,478000.0,489500.0,-4.304304304304307,-33.8865836791148,-50.4149377593361,고점 대비 -40~-60%,75.0,20.0,6.0,11.421911421911425,제외,2차전지(나트륨이온),,2026-08-21T16:52:52+09:00,3.0
2026-08-21,KR,crash,7.0,012450,한화에어로스페이스,방위산업/전쟁 및 테러 · 우주항공산업(누리호/인공위성 등) · 드론(Drone) · 지능형로봇/인공지능(AI) · 항공기부품 · 냉각시스템(액침냉각 등) · 밸류업(25년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index),43.1,43.1,1085000.0,1100000.0,-7.026563838903166,-34.44108761329305,-47.73413897280967,고점 대비 -40~-60%,116.0,20.0,5.0,7.745779543197617,눌림목 대기,방위산업/전쟁 및 테러,,2026-08-21T16:52:52+09:00,3.0
