trade_date,market,list_kind,rank,code,name,themes,score,stock_score,price,buy_open,change_pct,from_high_pct,judged_from_high_pct,bucket_label,wait_days,hold_days,together_count,recent_gain_pct,state,origin,saved_at,schema
2026-08-11,KR,pullback,1.0,086790,하나금융지주,STO(토큰증권 발행) · 토스(toss) · 은행 · 지주사 · 코리아 밸류업 지수(Korea Value-up Index) · 밸류업(24년 기업가치 제고계획 발표),68.9,,127700.0,129000.0,-2.0705521472392685,-10.385964912280699,,,17.0,,,,눌림목 대기,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,pullback,2.0,055550,신한지주,STO(토큰증권 발행) · 은행 · 밸류업(25년 기업가치 제고계획 발표) · 지주사 · 코리아 밸류업 지수(Korea Value-up Index) · 밸류업(24년 기업가치 제고계획 발표),75.4,,104500.0,105500.0,-1.7857142857142905,-7.7669902912621325,,,20.0,,,,눌림목 대기,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,pullback,3.0,105560,KB금융,인터넷은행 · 카카오뱅크(kakao BANK) · STO(토큰증권 발행) · 은행 · 지주사 · 코리아 밸류업 지수(Korea Value-up Index) · 밸류업(24년 기업가치 제고계획 발표),66.0,,166600.0,168200.0,-2.970297029702973,-14.344473007712077,,,20.0,,,,관찰,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,breakout,1.0,078930,GS,정유 · LPG(액화석유가스) · UAM(도심항공모빌리티) · 밸류업(25년 기업가치 제고계획 발표) · 지주사 · 자원개발 · LNG(액화천연가스) · 윤활유 · 주유소 · 냉각시스템(액침냉각 등),64.1,64.1,97500.0,101100.0,0.20554984583760483,-4.317958783120702,,,4.0,250.0,0.0,6.4410480349345045,제외,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,1.0,028260,삼성물산,S7(삼성전자/SK하이닉스 등) · 건설 대표주 · 패션/의류 · 전후 재건(우크라/중동 전쟁 등) · 모듈러주택 · 종합상사 · 지주사 · 자원개발 · 태양광에너지,39.2,39.2,344500.0,347500.0,2.529761904761907,-39.02654867256638,-47.96460176991151,고점 대비 -40~-60%,47.0,20.0,8.0,1.4727540500736325,제외,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,2.0,009830,한화솔루션,수소에너지(수소차/연료전지 등) · 日 수출 규제(국산화 등) · 석유화학 · 태양광에너지 · 우주태양광(페로브스카이트 등),29.0,29.0,36350.0,36050.0,3.1205673758865293,-35.01269353166232,-57.986198019093926,고점 대비 -40~-60%,117.0,20.0,8.0,38.74045801526718,추격 금지,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,3.0,010060,OCI홀딩스,지주사 · 태양광에너지,31.6,31.6,273500.0,268000.0,-3.8664323374341003,-33.93719806763285,-57.632850241545896,고점 대비 -40~-60%,52.0,20.0,8.0,32.76699029126213,제외,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,4.0,012450,한화에어로스페이스,지능형로봇/인공지능(AI) · 방위산업/전쟁 및 테러 · 우주항공산업(누리호/인공위성 등) · 항공기부품 · 밸류업(25년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 드론(Drone) · 냉각시스템(액침냉각 등),54.0,54.0,1098000.0,1116000.0,-4.6875,-33.65558912386707,-47.73413897280967,고점 대비 -40~-60%,109.0,20.0,6.0,22.135706340378203,제외,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,5.0,006400,삼성SDI,리비안(RIVIAN) · IT 대표주 · 2차전지 · 전기차 · 스마트폰 · 아이폰 · 2차전지(나트륨이온) · 2차전지(전고체) · 2차전지(생산) · 전력저장장치(ESS),48.5,48.5,459500.0,468000.0,-4.569055036344761,-36.445366528354086,-50.4149377593361,고점 대비 -40~-60%,68.0,20.0,6.0,6.612529002320189,제외,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,6.0,079550,LIG디펜스앤에어로스페이스,로봇(산업용/협동로봇 등) · 방위산업/전쟁 및 테러 · UAM(도심항공모빌리티) · 우주항공산업(누리호/인공위성 등) · 항공기부품 · 코리아 밸류업 지수(Korea Value-up Index) · 드론(Drone),46.2,46.2,760000.0,766000.0,-7.654921020656136,-32.021466905187836,-42.665474060822895,고점 대비 -40~-60%,74.0,20.0,6.0,9.195402298850585,눌림목 대기,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,7.0,035720,카카오,메타버스(Metaverse) · 가상화폐(비트코인 등) · 음성인식 · 인터넷은행 · 음원/음반 · 카카오뱅크(kakao BANK) · 핀테크(FinTech) · UAM(도심항공모빌리티) · 엔터테인먼트 · 웹툰 · 블록체인 · NFT(대체불가토큰) · 인터넷 대표주 · SNS(소셜네트워크서비스) · 두나무(Dunamu) · 모바일콘텐츠(스마트폰/태블릿PC) · AI 챗봇(챗GPT 등),48.6,48.6,40700.0,40700.0,2.9077117572692712,-41.60688665710186,-48.13486370157819,고점 대비 -40~-60%,192.0,20.0,5.0,9.851551956815108,제외,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,8.0,034020,두산에너빌리티,풍력에너지 · 원자력발전 · 항공기부품 · 핵융합에너지 · 수자원(양적/질적 개선) · 전력설비 · 셰일가스(Shale Gas) · 원자력발전소 해체,36.0,36.0,77900.0,79200.0,-2.5031289111389188,-44.037356321839084,-56.75287356321839,고점 대비 -40~-60%,65.0,20.0,5.0,9.873060648801136,제외,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,9.0,475150,SK이터닉스,고체산화물 연료전지(SOFC) · 풍력에너지 · 전력저장장치(ESS) · 태양광에너지,22.5,22.5,51100.0,51300.0,-0.3898635477582846,-41.73318129988598,-52.33751425313569,고점 대비 -40~-60%,12.0,20.0,8.0,-10.50788091068301,추격 금지,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,10.0,005930,삼성전자,S7(삼성전자/SK하이닉스 등) · 플렉서블 디스플레이 · 뉴로모픽 반도체 · LED · 온디바이스 AI · 가상현실(VR) · 삼성페이 · IT 대표주 · 제습기 · 스마트폰 · 폴더블폰 · OLED(유기 발광 다이오드) · 의료기기 · 공기청정기 · 스마트홈(홈네트워크) · 아이폰 · 5G(5세대 이동통신) · 피지컬 AI/휴머노이드 로봇 · 코리아 밸류업 지수(Korea Value-up Index) · CXL(컴퓨트익스프레스링크) · 전력반도체 · HBM(고대역폭메모리) · 시스템반도체 · 무선충전기술 · NFT(대체불가토큰) · 갤럭시 부품주 · 반도체 대표주(생산) · 자율주행차 · 고령화 사회(노인복지) · 마이크로 LED · 소캠(SOCAMM),32.0,32.0,239500.0,243500.0,4.130434782608705,-36.048064085447265,-44.72630173564753,고점 대비 -40~-60%,36.0,20.0,6.0,-5.708661417322835,제외,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,11.0,000660,SK하이닉스,S7(삼성전자/SK하이닉스 등) · 온디바이스 AI · IT 대표주 · 아이폰 · 코리아 밸류업 지수(Korea Value-up Index) · CXL(컴퓨트익스프레스링크) · 전력반도체 · HBM(고대역폭메모리) · 시스템반도체 · 반도체 대표주(생산) · 밸류업(24년 기업가치 제고계획 발표) · 자율주행차 · 소캠(SOCAMM),25.0,25.0,1425000.0,1456000.0,0.35211267605634866,-52.293270840308004,-55.741546702376965,고점 대비 -40~-60%,32.0,20.0,6.0,-21.53083700440529,제외,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,12.0,240810,원익IPS,OLED(유기 발광 다이오드) · 태양광에너지 · 반도체 장비,27.6,27.6,104700.0,105500.0,6.4024390243902385,-44.24920127795527,-59.3716719914803,고점 대비 -40~-60%,28.0,20.0,8.0,-1.226415094339628,제외,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,13.0,005380,현대차,메타버스(Metaverse) · 수소에너지(수소차/연료전지 등) · 전기차(충전소/충전기) · 전기차 · 자동차 대표주 · UAM(도심항공모빌리티) · 피지컬 AI/휴머노이드 로봇 · 코리아 밸류업 지수(Korea Value-up Index) · 폐배터리 · 밸류업(24년 기업가치 제고계획 발표) · 자율주행차,43.2,43.2,403000.0,403000.0,-1.225490196078427,-48.53128991060025,-55.172413793103445,고점 대비 -40~-60%,49.0,20.0,6.0,0.0,제외,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,14.0,042660,한화오션,방위산업/전쟁 및 테러 · 조선,54.4,54.4,89000.0,89300.0,-5.720338983050843,-42.50645994832042,-48.77260981912145,고점 대비 -40~-60%,110.0,20.0,6.0,0.22522522522523403,눌림목 대기,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,15.0,329180,HD현대중공업,조선 · LNG(액화천연가스) · 밸류업(24년 기업가치 제고계획 발표),40.9,40.9,503000.0,505000.0,-5.451127819548873,-34.248366013071895,-41.43790849673202,고점 대비 -40~-60%,52.0,20.0,5.0,3.3915724563206684,눌림목 대기,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,16.0,006340,대원전선,철도 · 전선 · 전력설비,36.9,36.9,14520.0,15100.0,-2.8762541806020114,-28.47290640394089,-49.162561576354676,고점 대비 -40~-60%,66.0,20.0,5.0,3.862660944205998,제외,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,17.0,006360,GS건설,GTX(수도권 광역급행철도) · 건설 대표주 · 전후 재건(우크라/중동 전쟁 등) · 모듈러주택 · 원자력발전 · 수자원(양적/질적 개선),62.5,62.5,34750.0,35150.0,-0.42979942693409656,-22.519509476031217,-50.390189520624304,고점 대비 -40~-60%,70.0,20.0,8.0,19.415807560137456,제외,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,18.0,058610,에스피지,가상현실(VR) · 철도 · 로봇(산업용/협동로봇 등) · 제습기 · 공기청정기,44.0,44.0,114000.0,113200.0,6.145251396648055,-31.2009656004828,-53.65117682558842,고점 대비 -40~-60%,129.0,20.0,5.0,52.0,제외,,2026-08-11T17:14:18+09:00,2.0
2026-08-11,KR,crash,19.0,196170,알테오젠,바이오시밀러(복제 바이오의약품),61.1,61.1,327500.0,322500.0,-5.890804597701149,-25.19722807193857,-50.87890401947841,고점 대비 -40~-60%,180.0,20.0,2.0,36.419112838392294,제외,,2026-08-11T17:14:18+09:00,2.0
