trade_date,market,list_kind,rank,code,name,themes,score,stock_score,price,buy_open,change_pct,from_high_pct,judged_from_high_pct,bucket_label,wait_days,hold_days,together_count,recent_gain_pct,state,origin,saved_at,schema
2026-08-12,KR,crash,9,005930,삼성전자,LED · 온디바이스 AI · 자율주행차 · 무선충전기술 · 반도체 대표주(생산) · 마이크로 LED · 아이폰 · HBM(고대역폭메모리) · S7(삼성전자/SK하이닉스 등) · IT 대표주 · CXL(컴퓨트익스프레스링크) · 소캠(SOCAMM) · 시스템반도체 · 뉴로모픽 반도체 · 스마트홈(홈네트워크) · 의료기기 · 공기청정기 · 가상현실(VR) · 피지컬 AI/휴머노이드 로봇 · 삼성페이 · 폴더블폰 · 고령화 사회(노인복지) · 코리아 밸류업 지수(Korea Value-up Index) · 5G(5세대 이동통신) · NFT(대체불가토큰) · 전력반도체 · OLED(유기 발광 다이오드) · 스마트폰 · 플렉서블 디스플레이 · 갤럭시 부품주 · 제습기,37.3,37.3,255500.0,,6.6805845511482165,-31.775700934579444,-44.72630173564753,고점 대비 -40~-60%,37.0,20.0,6.0,16.136363636363637,제외,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,crash,10,005380,현대차,자율주행차 · 자동차 대표주 · 전기차 · 피지컬 AI/휴머노이드 로봇 · 수소에너지(수소차/연료전지 등) · 코리아 밸류업 지수(Korea Value-up Index) · 폐배터리 · 전기차(충전소/충전기) · UAM(도심항공모빌리티) · 밸류업(24년 기업가치 제고계획 발표) · 메타버스(Metaverse),43.9,43.9,409500.0,,1.6129032258064502,-47.70114942528736,-55.172413793103445,고점 대비 -40~-60%,50.0,20.0,6.0,12.5,제외,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,crash,11,012330,현대모비스,자율주행차 · 음성인식 · 자동차 대표주 · 스마트카(SMART CAR) · 전기차 · 피지컬 AI/휴머노이드 로봇 · 자동차부품 · 코리아 밸류업 지수(Korea Value-up Index) · 밸류업(24년 기업가치 제고계획 발표),47.8,47.8,498500.0,,0.6054490413723412,-39.35523114355232,-45.86374695863748,고점 대비 -40~-60%,50.0,20.0,6.0,13.295454545454554,눌림목 대기,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,crash,12,017670,SK텔레콤,자율주행차 · 스마트홈(홈네트워크) · 통신 · 블록체인 · 양자암호/양자컴퓨팅 · 코리아 밸류업 지수(Korea Value-up Index) · 5G(5세대 이동통신) · UAM(도심항공모빌리티) · 밸류업(24년 기업가치 제고계획 발표) · 클라우드 컴퓨팅,38.7,38.7,87800.0,,2.0930232558139528,-37.06093189964158,-43.9426523297491,고점 대비 -40~-60%,49.0,20.0,6.0,6.812652068126512,눌림목 대기,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,crash,13,058610,에스피지,공기청정기 · 가상현실(VR) · 철도 · 로봇(산업용/협동로봇 등) · 제습기,44.0,44.0,112200.0,,-1.5789473684210575,-32.287266143633076,-53.65117682558842,고점 대비 -40~-60%,130.0,20.0,5.0,64.99999999999999,제외,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,crash,14,329180,HD현대중공업,LNG(액화천연가스) · 조선 · 밸류업(24년 기업가치 제고계획 발표),40.2,40.2,496000.0,,-1.391650099403574,-35.16339869281045,-41.43790849673202,고점 대비 -40~-60%,53.0,20.0,4.0,9.977827050997789,눌림목 대기,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,crash,15,032830,삼성생명,생명보험 · S7(삼성전자/SK하이닉스 등),35.7,35.7,302500.0,,4.490500863557867,-41.43272023233301,-48.88673765730881,고점 대비 -40~-60%,37.0,20.0,3.0,6.140350877192979,제외,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,crash,16,006360,GS건설,모듈러주택 · 수자원(양적/질적 개선) · GTX(수도권 광역급행철도) · 원자력발전 · 전후 재건(우크라/중동 전쟁 등) · 건설 대표주,61.3,61.3,35200.0,,1.2949640287769792,-21.516164994425868,-50.390189520624304,고점 대비 -40~-60%,71.0,20.0,8.0,38.03921568627451,제외,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,crash,17,006340,대원전선,전력설비 · 전선 · 철도,47.6,47.6,16030.0,,10.399449035812669,-21.034482758620687,-49.162561576354676,고점 대비 -40~-60%,67.0,20.0,5.0,17.867647058823533,제외,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,crash,18,475150,SK이터닉스,고체산화물 연료전지(SOFC) · 태양광에너지 · 전력저장장치(ESS) · 풍력에너지,24.0,24.0,52700.0,,3.131115459882583,-39.908779931584945,-52.33751425313569,고점 대비 -40~-60%,13.0,20.0,8.0,8.213552361396314,추격 금지,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,crash,19,196170,알테오젠,바이오시밀러(복제 바이오의약품),48.1,48.1,317500.0,,-3.053435114503822,-27.481282176612197,-50.87890401947841,고점 대비 -40~-60%,181.0,20.0,2.0,39.16771133767565,제외,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,crash,20,002990,금호건설,수자원(양적/질적 개선) · 건설 중소형 · GTX(수도권 광역급행철도),20.1,20.1,14930.0,,29.939077458659714,-22.96181630546955,-51.031991744066055,고점 대비 -40~-60%,22.0,20.0,4.0,84.54882571075402,추격 금지,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,top7,1,055550,신한지주,은행 · 밸류업(25년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · STO(토큰증권 발행) · 지주사 · 밸류업(24년 기업가치 제고계획 발표),75.0,,103800.0,,-0.6698564593301426,-8.384819064430715,,,21.0,,,,눌림목 대기,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,top7,2,096770,SK이노베이션,냉각시스템(액침냉각 등),71.0,,122400.0,,-1.3698630136986356,-21.235521235521237,,,,,,,눌림목 대기,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,top7,3,078930,GS,냉각시스템(액침냉각 등),63.6,,101000.0,,3.589743589743599,-5.07518796992481,,,,,,,제외,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,top7,4,105560,KB금융,카카오뱅크(kakao BANK) · 은행 · 코리아 밸류업 지수(Korea Value-up Index) · STO(토큰증권 발행) · 지주사 · 밸류업(24년 기업가치 제고계획 발표) · 인터넷은행,63.6,,166000.0,,-0.36014405762304635,-14.652956298200515,,,21.0,,,,제외,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,top7,5,131290,티에스이,LED장비,58.5,,250000.0,,2.249488752556239,-14.965986394557829,,,,,,,제외,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,top7,6,010950,S-Oil,냉각시스템(액침냉각 등),54.8,,141500.0,,-0.07062146892655718,-20.101637492941837,,,,,,,눌림목 대기,,2026-08-12T17:37:20+09:00,2
2026-08-12,KR,top7,7,098460,고영,HBM(고대역폭메모리),54.6,,31800.0,,-3.0487804878048808,-29.333333333333332,,,,,,,제외,,2026-08-12T17:37:20+09:00,2
