trade_date,market,list_kind,rank,code,name,themes,score,stock_score,price,buy_open,change_pct,from_high_pct,judged_from_high_pct,bucket_label,wait_days,hold_days,together_count,recent_gain_pct,state,origin,saved_at,schema
2026-08-09,KR,pullback,1,055550,신한지주,은행 · 코리아 밸류업 지수(Korea Value-up Index) · STO(토큰증권 발행) · 지주사 · 밸류업(25년 기업가치 제고계획 발표) · 밸류업(24년 기업가치 제고계획 발표),85.0,,110000.0,,0.0,-2.9126213592232997,,,18.0,,,,눌림목 대기,,2026-08-09T12:09:31+09:00,2
2026-08-09,KR,pullback,2,105560,KB금융,은행 · 코리아 밸류업 지수(Korea Value-up Index) · 인터넷은행 · STO(토큰증권 발행) · 카카오뱅크(kakao BANK) · 지주사 · 밸류업(24년 기업가치 제고계획 발표),70.5,,175800.0,,0.0,-9.61439588688946,,,18.0,,,,눌림목 대기,,2026-08-09T12:09:31+09:00,2
2026-08-09,KR,pullback,3,000660,SK하이닉스,코리아 밸류업 지수(Korea Value-up Index) · 아이폰 · 소캠(SOCAMM) · 시스템반도체 · CXL(컴퓨트익스프레스링크) · 전력반도체 · HBM(고대역폭메모리) · 반도체 대표주(생산) · 자율주행차 · S7(삼성전자/SK하이닉스 등) · 온디바이스 AI · IT 대표주 · 밸류업(24년 기업가치 제고계획 발표),20.0,,1422000.0,,0.0,-52.39370605959157,,,30.0,,,,제외,,2026-08-09T12:09:31+09:00,2
2026-08-09,KR,crash,1,009830,한화솔루션,석유화학 · 日 수출 규제(국산화 등) · 수소에너지(수소차/연료전지 등) · 우주태양광(페로브스카이트 등) · 태양광에너지,21.2,,33900.0,,0.0,-39.39285586584188,-57.986198019093926,고점 대비 -40~-60%,115.0,20.0,7.0,12.99999999999999,추격 금지,,2026-08-09T12:09:31+09:00,2
2026-08-09,KR,crash,2,006400,삼성SDI,2차전지 · 2차전지(전고체) · 2차전지(생산) · 2차전지(나트륨이온) · 스마트폰 · 아이폰 · 전력저장장치(ESS) · 리비안(RIVIAN) · IT 대표주 · 전기차,44.1,,459000.0,,0.0,-36.51452282157677,-50.4149377593361,고점 대비 -40~-60%,66.0,20.0,7.0,-1.7130620985010725,제외,,2026-08-09T12:09:31+09:00,2
2026-08-09,KR,crash,3,010060,OCI홀딩스,지주사 · 태양광에너지,25.4,,272500.0,,0.0,-34.17874396135265,-57.632850241545896,고점 대비 -40~-60%,50.0,20.0,7.0,10.323886639676116,추격 금지,,2026-08-09T12:09:31+09:00,2
2026-08-09,KR,crash,4,475150,SK이터닉스,풍력에너지 · 고체산화물 연료전지(SOFC) · 전력저장장치(ESS) · 태양광에너지,22.0,,50500.0,,0.0,-42.41733181299886,-52.33751425313569,고점 대비 -40~-60%,10.0,20.0,7.0,-37.344913151364764,추격 금지,,2026-08-09T12:09:31+09:00,2
2026-08-09,KR,crash,5,005380,현대차,폐배터리 · 메타버스(Metaverse) · 수소에너지(수소차/연료전지 등) · 코리아 밸류업 지수(Korea Value-up Index) · 자율주행차 · 피지컬 AI/휴머노이드 로봇 · 전기차(충전소/충전기) · 전기차 · 밸류업(24년 기업가치 제고계획 발표) · UAM(도심항공모빌리티) · 자동차 대표주,38.1,,395500.0,,0.0,-49.489144316730524,-55.172413793103445,고점 대비 -40~-60%,47.0,20.0,7.0,-8.449074074074069,제외,,2026-08-09T12:09:31+09:00,2
2026-08-09,KR,crash,6,010120,LS ELECTRIC,수소에너지(수소차/연료전지 등) · 코리아 밸류업 지수(Korea Value-up Index) · 전력설비 · 스마트팩토리(스마트공장) · 스마트그리드(지능형전력망) · 전력저장장치(ESS) · 태양광에너지 · 전기차 · 원자력발전 · 초전도체,40.4,,201000.0,,0.0,-40.0,-55.13432835820895,고점 대비 -40~-60%,63.0,20.0,7.0,-10.067114093959727,눌림목 대기,,2026-08-09T12:09:31+09:00,2
2026-08-09,KR,crash,7,012330,현대모비스,음성인식 · 코리아 밸류업 지수(Korea Value-up Index) · 자율주행차 · 스마트카(SMART CAR) · 피지컬 AI/휴머노이드 로봇 · 전기차 · 밸류업(24년 기업가치 제고계획 발표) · 자동차부품 · 자동차 대표주,45.4,,496500.0,,0.0,-39.5985401459854,-45.86374695863748,고점 대비 -40~-60%,47.0,20.0,7.0,-5.24809160305344,눌림목 대기,,2026-08-09T12:09:31+09:00,2
