trade_date,market,list_kind,rank,code,name,themes,score,stock_score,price,buy_open,change_pct,from_high_pct,judged_from_high_pct,bucket_label,wait_days,hold_days,together_count,recent_gain_pct,state,origin,saved_at,schema
2026-08-13,KR,pullback,1.0,086790,하나금융지주,밸류업(24년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 은행 · STO(토큰증권 발행) · 지주사 · 토스(toss),69.7,,131000.0,131500.0,2.423768569194684,-8.070175438596493,,,19.0,,,,눌림목 대기,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,pullback,2.0,055550,신한지주,밸류업(24년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 은행 · STO(토큰증권 발행) · 지주사 · 밸류업(25년 기업가치 제고계획 발표),77.1,,106600.0,106000.0,2.6974951830443183,-5.913503971756395,,,22.0,,,,눌림목 대기,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,pullback,3.0,105560,KB금융,밸류업(24년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 은행 · STO(토큰증권 발행) · 지주사 · 카카오뱅크(kakao BANK) · 인터넷은행,64.4,,168100.0,167100.0,1.2650602409638445,-13.573264781491002,,,22.0,,,,눌림목 대기,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,breakout,1.0,119850,지엔씨에너지,전력설비 · 남북경협,56.8,56.8,55400.0,56700.0,14.937759336099576,-4.482758620689653,,,4.0,250.0,0.0,93.7062937062937,제외,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,breakout,2.0,073240,금호타이어,타이어,56.6,56.6,8140.0,8210.0,9.703504043126676,-4.347826086956519,,,4.0,250.0,0.0,45.357142857142854,제외,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,1.0,009830,한화솔루션,태양광에너지 · 수소에너지(수소차/연료전지 등) · 석유화학 · 日 수출 규제(국산화 등) · 우주태양광(페로브스카이트 등),42.9,42.9,36550.0,36500.0,2.3809523809523725,-34.6551292594844,-57.986198019093926,고점 대비 -40~-60%,119.0,20.0,7.0,59.95623632385121,제외,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,2.0,028260,삼성물산,건설 대표주 · 태양광에너지 · S7(삼성전자/SK하이닉스 등) · 지주사 · 전후 재건(우크라/중동 전쟁 등) · 모듈러주택 · 자원개발 · 패션/의류 · 종합상사,44.5,44.5,365000.0,369500.0,2.0979020979021046,-35.39823008849557,-47.96460176991151,고점 대비 -40~-60%,49.0,20.0,7.0,27.845884413309975,제외,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,3.0,006400,삼성SDI,스마트폰 · 전기차 · 2차전지(생산) · 2차전지(전고체) · 전력저장장치(ESS) · IT 대표주 · 아이폰 · 2차전지(나트륨이온) · 2차전지 · 리비안(RIVIAN),53.8,53.8,487000.0,491500.0,0.3089598352214118,-32.6417704011065,-50.4149377593361,고점 대비 -40~-60%,70.0,20.0,6.0,33.79120879120878,제외,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,4.0,012450,한화에어로스페이스,방위산업/전쟁 및 테러 · 코리아 밸류업 지수(Korea Value-up Index) · 우주항공산업(누리호/인공위성 등) · 항공기부품 · 드론(Drone) · 지능형로봇/인공지능(AI) · 냉각시스템(액침냉각 등) · 밸류업(25년 기업가치 제고계획 발표),53.2,53.2,1185000.0,1163000.0,2.5086505190311525,-28.398791540785496,-47.73413897280967,고점 대비 -40~-60%,111.0,20.0,5.0,46.296296296296305,제외,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,5.0,034020,두산에너빌리티,수자원(양적/질적 개선) · 풍력에너지 · 핵융합에너지 · 전력설비 · 원자력발전 · 항공기부품 · 원자력발전소 해체 · 셰일가스(Shale Gas),44.4,44.4,80900.0,84100.0,0.7471980074719831,-41.88218390804598,-56.75287356321839,고점 대비 -40~-60%,67.0,20.0,5.0,33.059210526315795,제외,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,6.0,257720,실리콘투,화장품,61.7,61.7,40800.0,41800.0,-9.834254143646405,-27.27272727272727,-41.0873440285205,고점 대비 -40~-60%,130.0,20.0,2.0,17.919075144508678,제외,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,7.0,015760,한국전력,태양광에너지 · 풍력에너지 · 전력설비 · 원자력발전 · LNG(액화천연가스) · 환율하락 수혜 · 우주태양광(페로브스카이트 등) · 남북경협 · 셰일가스(Shale Gas),40.0,40.0,33100.0,33200.0,-6.629055007052187,-52.374100719424455,-52.44604316546763,고점 대비 -40~-60%,137.0,20.0,7.0,0.0,제외,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,8.0,005930,삼성전자,플렉서블 디스플레이 · 전력반도체 · 자율주행차 · 피지컬 AI/휴머노이드 로봇 · 스마트폰 · OLED(유기 발광 다이오드) · 스마트홈(홈네트워크) · 코리아 밸류업 지수(Korea Value-up Index) · LED · 반도체 대표주(생산) · S7(삼성전자/SK하이닉스 등) · 소캠(SOCAMM) · IT 대표주 · 폴더블폰 · HBM(고대역폭메모리) · 무선충전기술 · 온디바이스 AI · 시스템반도체 · 갤럭시 부품주 · CXL(컴퓨트익스프레스링크) · 아이폰 · 5G(5세대 이동통신) · NFT(대체불가토큰) · 뉴로모픽 반도체 · 의료기기 · 가상현실(VR) · 제습기 · 마이크로 LED · 고령화 사회(노인복지) · 삼성페이 · 공기청정기,49.6,49.6,268000.0,275000.0,4.89236790606653,-28.43791722296395,-44.72630173564753,고점 대비 -40~-60%,38.0,20.0,6.0,28.53717026378897,제외,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,9.0,000660,SK하이닉스,전력반도체 · 자율주행차 · 밸류업(24년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 반도체 대표주(생산) · S7(삼성전자/SK하이닉스 등) · 소캠(SOCAMM) · IT 대표주 · HBM(고대역폭메모리) · 온디바이스 AI · 시스템반도체 · CXL(컴퓨트익스프레스링크) · 아이폰,27.0,27.0,1593000.0,1695000.0,5.917553191489366,-46.66889856042853,-55.741546702376965,고점 대비 -40~-60%,34.0,20.0,6.0,13.704496788008559,제외,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,10.0,005380,현대차,UAM(도심항공모빌리티) · 자율주행차 · 피지컬 AI/휴머노이드 로봇 · 자동차 대표주 · 전기차 · 메타버스(Metaverse) · 밸류업(24년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 수소에너지(수소차/연료전지 등) · 전기차(충전소/충전기) · 폐배터리,47.7,47.7,418500.0,424000.0,2.19780219780219,-46.55172413793104,-55.172413793103445,고점 대비 -40~-60%,51.0,20.0,6.0,18.38755304101838,제외,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,11.0,017670,SK텔레콤,UAM(도심항공모빌리티) · 자율주행차 · 통신 · 밸류업(24년 기업가치 제고계획 발표) · 스마트홈(홈네트워크) · 코리아 밸류업 지수(Korea Value-up Index) · 5G(5세대 이동통신) · 양자암호/양자컴퓨팅 · 블록체인 · 클라우드 컴퓨팅,40.5,40.5,91100.0,92400.0,3.758542141230059,-34.69534050179212,-43.9426523297491,고점 대비 -40~-60%,50.0,20.0,6.0,15.903307888040707,눌림목 대기,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,12.0,012330,현대모비스,자율주행차 · 피지컬 AI/휴머노이드 로봇 · 자동차 대표주 · 전기차 · 밸류업(24년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 자동차부품 · 스마트카(SMART CAR) · 음성인식,42.7,42.7,511000.0,513000.0,2.507522567703102,-37.834549878345506,-45.86374695863748,고점 대비 -40~-60%,51.0,20.0,6.0,14.831460674157304,눌림목 대기,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,13.0,329180,HD현대중공업,밸류업(24년 기업가치 제고계획 발표) · LNG(액화천연가스) · 조선,40.2,40.2,496000.0,509000.0,0.0,-35.16339869281045,-41.43790849673202,고점 대비 -40~-60%,54.0,20.0,5.0,14.28571428571428,눌림목 대기,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,14.0,006340,대원전선,전력설비 · 전선 · 철도,45.0,45.0,15110.0,15320.0,-5.739238927011858,-25.566502463054185,-49.162561576354676,고점 대비 -40~-60%,68.0,20.0,5.0,36.742081447963805,제외,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,15.0,332570,PS일렉트로닉스,스마트폰 · 갤럭시 부품주 · 5G(5세대 이동통신),18.1,18.1,11160.0,11160.0,29.918509895227018,-25.550366911274182,-58.639092728485664,고점 대비 -40~-60%,63.0,20.0,3.0,64.60176991150442,추격 금지,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,16.0,032830,삼성생명,S7(삼성전자/SK하이닉스 등) · 생명보험,33.6,33.6,291500.0,297000.0,-3.6363636363636376,-43.562439496611816,-48.88673765730881,고점 대비 -40~-60%,38.0,20.0,3.0,9.792843691148768,제외,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,17.0,240810,원익IPS,반도체 장비 · OLED(유기 발광 다이오드) · 태양광에너지,24.8,24.8,120000.0,123500.0,7.623318385650224,-36.102236421725244,-59.3716719914803,고점 대비 -40~-60%,30.0,20.0,9.0,44.230769230769226,추격 금지,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,18.0,196170,알테오젠,바이오시밀러(복제 바이오의약품),48.1,48.1,317500.0,317000.0,0.0,-27.481282176612197,-50.87890401947841,고점 대비 -40~-60%,182.0,20.0,3.0,46.06431430280167,제외,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,19.0,475150,SK이터닉스,태양광에너지 · 풍력에너지 · 고체산화물 연료전지(SOFC) · 전력저장장치(ESS),27.9,27.9,57100.0,57800.0,8.349146110056926,-34.89167616875712,-52.33751425313569,고점 대비 -40~-60%,14.0,20.0,7.0,31.41542002301496,추격 금지,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,crash,20.0,002990,금호건설,수자원(양적/질적 개선) · 건설 중소형 · GTX(수도권 광역급행철도),31.9,31.9,14370.0,14800.0,-3.7508372404554624,-25.851393188854487,-51.031991744066055,고점 대비 -40~-60%,23.0,20.0,4.0,96.84931506849314,추격 금지,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,top7,1.0,055550,신한지주,밸류업(24년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 은행 · STO(토큰증권 발행) · 지주사 · 밸류업(25년 기업가치 제고계획 발표),77.1,,106600.0,106000.0,2.6974951830443183,-5.913503971756395,,,22.0,,,,눌림목 대기,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,top7,2.0,096770,SK이노베이션,2차전지(전고체),70.6,,121700.0,122000.0,-0.5718954248365993,-21.685971685971683,,,,,,,눌림목 대기,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,top7,3.0,003490,대한항공,우주항공산업(누리호/인공위성 등),70.0,,26100.0,26100.0,-1.5094339622641506,-16.346153846153843,,,,,,,관찰,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,top7,4.0,086790,하나금융지주,밸류업(24년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 은행 · STO(토큰증권 발행) · 지주사 · 토스(toss),69.7,,131000.0,131500.0,2.423768569194684,-8.070175438596493,,,19.0,,,,눌림목 대기,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,top7,5.0,373220,LG에너지솔루션,스페이스X(SpaceX) · 2차전지(전고체) · 2차전지(나트륨이온),65.2,,365500.0,366000.0,1.9525801952580135,-30.645161290322577,,,,,,,관찰,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,top7,6.0,105560,KB금융,밸류업(24년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 은행 · STO(토큰증권 발행) · 지주사 · 카카오뱅크(kakao BANK) · 인터넷은행,64.4,,168100.0,167100.0,1.2650602409638445,-13.573264781491002,,,22.0,,,,눌림목 대기,,2026-08-13T17:40:14+09:00,2.0
2026-08-13,KR,top7,7.0,006040,동원산업,서울고속버스터미널 재개발 수혜,60.6,,36900.0,37200.0,1.6528925619834656,-28.349514563106794,,,,,,,눌림목 대기,,2026-08-13T17:40:14+09:00,2.0
