trade_date,market,list_kind,rank,code,name,themes,score,stock_score,price,buy_open,change_pct,from_high_pct,judged_from_high_pct,bucket_label,wait_days,hold_days,together_count,recent_gain_pct,state,origin,theme_place,saved_at,schema
2026-08-27,US,theme15,1.0,OKTA,OKTA,사이버보안,95.5,99.6,172.91000366210938,172.1999969482422,0.0,-1.1095238053681955,,,,,,,추격 금지,사이버보안,1.0,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,theme15,2.0,PANW,Palo Alto Networks,사이버보안,94.8,98.4,382.8500061035156,377.260009765625,0.0,-4.018752151792205,,,,,,,관찰,사이버보안,1.0,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,theme15,3.0,CRWD,CrowdStrike,사이버보안,93.7,96.6,227.9600067138672,228.4949951171875,0.0,-0.4889100350250142,,,,,,,추격 금지,사이버보안,1.0,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,theme15,1.0,ILMN,ILMN,바이오,95.1,99.3,227.69000244140625,225.0,0.0,-1.777315543151281,,,,,,,관찰,바이오,2.0,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,theme15,2.0,MRNA,MRNA,바이오,90.9,92.3,142.77000427246094,137.0570068359375,0.0,-19.18374203957819,,,,,,,추격 금지,바이오,2.0,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,theme15,3.0,VRTX,VRTX,바이오,85.9,84.0,547.5499877929688,547.0900268554688,0.0,-1.4648481370322708,,,,,,,관찰,바이오,2.0,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,theme15,1.0,TWST,TWST,유전체·정밀의료,93.6,99.4,153.10000610351562,150.0500030517578,0.0,-1.5054016348029164,,,,,,,관찰,유전체·정밀의료,3.0,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,theme15,2.0,ILMN,ILMN,유전체·정밀의료,93.5,99.3,227.69000244140625,225.0,0.0,-1.777315543151281,,,,,,,관찰,유전체·정밀의료,3.0,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,theme15,3.0,TEM,TEM,유전체·정밀의료,86.2,87.1,70.69000244140625,68.99749755859375,0.0,-32.23734408723019,,,,,,,관찰,유전체·정밀의료,3.0,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,theme15,1.0,SNOW,SNOW,클라우드·SaaS,89.7,98.5,329.1099853515625,330.3699951171875,0.0,-3.75494265158699,,,,,,,눌림목 대기,클라우드·SaaS,4.0,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,theme15,2.0,NET,NET,클라우드·SaaS,83.6,88.4,308.2300109863281,306.2099914550781,0.0,-7.22111556987135,,,,,,,관찰,클라우드·SaaS,4.0,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,theme15,3.0,CRM,CRM,클라우드·SaaS,83.2,87.8,252.0500030517578,250.47000122070312,0.0,-5.862821758883041,,,,,,,추격 금지,클라우드·SaaS,4.0,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,theme15,1.0,HOOD,Robinhood,핀테크·블록체인,82.8,88.5,109.76000213623047,108.65499877929688,0.0,-28.66241927673181,,,,,,,추격 금지,핀테크·블록체인,5.0,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,theme15,2.0,PYPL,PYPL,핀테크·블록체인,82.1,87.3,61.470001220703125,53.744998931884766,0.0,-21.72900868661817,,,,,,,눌림목 대기,핀테크·블록체인,5.0,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,theme15,3.0,XYZ,XYZ,핀테크·블록체인,80.3,84.3,84.8499984741211,84.86000061035156,0.0,-2.3814999291656536,,,,,,,관찰,핀테크·블록체인,5.0,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,breakout,1.0,MRK,MRK,,65.0,,149.5399932861328,146.72000122070312,-2.3252858755445027,-4.4167489913,,,2.0,,,,정식 후보,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,breakout,2.0,ABNB,ABNB,,64.0,,184.39999389648438,184.6699981689453,-1.9514081378257941,-3.2021029415,,,2.0,,,,정식 후보,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,1.0,HOOD,Robinhood,핀테크·블록체인,70.0,,109.76000213623047,108.65499877929688,0.0,-28.66241927673181,-41.609257778823725,고점 대비 -30~-50%,224.0,,2.0,15.646399642959462,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,2.0,CRSP,CRSP,바이오 · 유전체·정밀의료,70.0,,59.369998931884766,58.099998474121094,0.0,-24.35015750207723,-39.29663945989178,고점 대비 -30~-50%,222.0,,2.0,9.964802900837299,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,3.0,DELL,Dell,AI·데이터센터,70.0,,472.260009765625,467.5799865722656,0.0,-8.120620668166346,-21.134294658287644,고점 대비 -20~-30%,10.0,,5.0,-2.526313773864808,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,4.0,AMD,AMD,반도체,70.0,,476.6700134277344,472.5199890136719,0.0,-18.480319232885766,-26.537032150423336,고점 대비 -20~-30%,41.0,,8.0,-1.2962498380690857,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,5.0,MRNA,MRNA,바이오,70.0,,142.77000427246094,137.0570068359375,0.0,-19.18374203957819,-36.34345484837781,고점 대비 -30~-50%,6.0,,1.0,124.2343464399473,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,6.0,PLTR,Palantir,AI·데이터센터,70.0,,185.92999267578125,184.94000244140625,0.0,-10.403821873641316,-40.72860569214879,고점 대비 -30~-50%,204.0,,5.0,8.705565934359537,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,7.0,MU,Micron,반도체,70.0,,935.3900146484375,919.4849853515625,0.0,-25.455466156198582,-41.10648002665071,고점 대비 -30~-50%,44.0,,8.0,2.6446067884190683,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,8.0,VRT,Vertiv,AI·데이터센터 · 전력망·전력설비,70.0,,269.2799987792969,269.05999755859375,0.0,-29.1099693440137,-41.28300641250389,고점 대비 -30~-50%,72.0,,5.0,-6.6167247681760415,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,9.0,AMAT,Applied Materials,반도체,70.0,,482.3599853515625,477.9649963378906,0.0,-34.717403185284134,-40.993956418610566,고점 대비 -30~-50%,41.0,,8.0,-11.90809979872476,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,10.0,HPE,HPE,AI·데이터센터,70.0,,54.40999984741211,53.659000396728516,0.0,-15.067412256530266,-30.63032359368484,고점 대비 -30~-50%,60.0,,5.0,-7.450248341395094,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,11.0,LRCX,Lam Research,반도체,70.0,,318.5799865722656,318.0400085449219,0.0,-27.347779573029506,-42.45153794674672,고점 대비 -30~-50%,41.0,,8.0,-2.3090365574605642,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,12.0,KLAC,KLA,반도체,70.0,,183.77000427246094,182.0399932861328,0.0,-40.14454173118445,-44.630245393264104,고점 대비 -30~-50%,41.0,,8.0,-11.655361789328767,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,13.0,QCOM,Qualcomm,반도체,70.0,,164.77999877929688,164.58999633789062,0.0,-36.3694217343189,-39.88343226276586,고점 대비 -30~-50%,62.0,,8.0,1.0486241358156567,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,14.0,TSLA,Tesla,빅테크10 · 배터리·전기차,60.0,,354.80999755859375,357.0950012207031,0.0,-28.871558023869458,-40.196055699429955,고점 대비 -30~-50%,170.0,,4.0,8.335619363971603,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,15.0,ELVR,Elevra Lithium,희토류·핵심광물,40.0,,61.68000030517578,60.650001525878906,0.0,-40.00000148431796,-40.00000148431796,고점 대비 -30~-50%,51.0,,2.0,-0.3070933085325578,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,16.0,BEAM,BEAM,유전체·정밀의료,40.0,,30.479999542236328,29.527000427246094,0.0,-20.334550759554514,-31.991631993566262,고점 대비 -30~-50%,37.0,,2.0,14.114566031397914,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,17.0,MDB,MDB,클라우드·SaaS,40.0,,440.5799865722656,440.0899963378906,0.0,-6.8738150732837955,-27.797264521016686,고점 대비 -20~-30%,9.0,,3.0,0.6280976827397033,,,,2026-08-28T20:51:03+09:00,3.0
2026-08-27,US,crash,18.0,NXE,NXE,원전·우라늄,40.0,,11.1899995803833,11.210000038146973,0.0,-19.842410101679032,-36.031516613368616,고점 대비 -30~-50%,146.0,,3.0,6.066344815903335,,,,2026-08-28T20:51:03+09:00,3.0
