trade_date,market,list_kind,rank,code,name,themes,score,stock_score,price,buy_open,change_pct,from_high_pct,judged_from_high_pct,bucket_label,wait_days,hold_days,together_count,recent_gain_pct,state,origin,theme_place,saved_at,schema
2026-09-23,KR,pullback,1,055550,신한지주,STO(토큰증권 발행) · 밸류업(25년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 지주사 · 밸류업(24년 기업가치 제고계획 발표) · 은행,75.7,,110100.0,,-2.393617021276595,-5.493562231759652,,,11.0,,,,눌림목 대기,STO(토큰증권 발행),,2026-09-23T21:43:27+09:00,3
2026-09-23,KR,pullback,2,096770,SK이노베이션,윤활유 · 2차전지(전고체) · LPG(액화석유가스) · 석유화학 · 주유소 · 2차전지(LFP/리튬인산철) · 자원개발 · 밸류업(24년 기업가치 제고계획 발표) · 정유 · 2차전지(생산) · 냉각시스템(액침냉각 등) · 전력저장장치(ESS) · 폐배터리 · 2차전지 · 전기차,59.9,,148700.0,,5.237084217975929,-9.714632665452339,,,9.0,,,,제외,윤활유,,2026-09-23T21:43:27+09:00,3
2026-09-23,KR,crash,1,000720,현대건설,밸류업(25년 기업가치 제고계획 발표) · 남북경협 · UAM(도심항공모빌리티) · 풍력에너지 · 테마파크 · 전후 재건(우크라/중동 전쟁 등) · GTX(수도권 광역급행철도) · 원자력발전소 해체 · 건설 대표주 · 원자력발전,37.7,37.7,122300.0,,-7.207890743550838,-38.35685483870967,-58.820564516129025,고점 대비 -40~-60%,114.0,20.0,6.0,-6.925418569254182,제외,밸류업(25년 기업가치 제고계획 발표),,2026-09-23T21:43:27+09:00,3
2026-09-23,KR,crash,2,028260,삼성물산,지주사 · 자원개발 · 전후 재건(우크라/중동 전쟁 등) · 종합상사 · 모듈러주택 · S7(삼성전자/SK하이닉스 등) · 건설 대표주 · 태양광에너지 · 패션/의류,47.9,47.9,368500.0,,1.0973936899862924,-34.77876106194691,-47.96460176991151,고점 대비 -40~-60%,77.0,20.0,6.0,-3.5340314136125706,눌림목 대기,지주사,,2026-09-23T21:43:27+09:00,3
2026-09-23,KR,crash,3,006400,삼성SDI,2차전지(전고체) · 리비안(RIVIAN) · IT 대표주 · 2차전지(나트륨이온) · 2차전지(생산) · 전력저장장치(ESS) · 2차전지 · 전기차 · 아이폰 · 스마트폰,53.3,53.3,521000.0,,-1.883239171374762,-27.93914246196404,-50.4149377593361,고점 대비 -40~-60%,98.0,20.0,8.0,-1.6981132075471694,제외,2차전지(전고체),,2026-09-23T21:43:27+09:00,3
2026-09-23,KR,crash,4,012450,한화에어로스페이스,드론(Drone) · 밸류업(25년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 방위산업/전쟁 및 테러 · 항공기부품 · 지능형로봇/인공지능(AI) · 우주항공산업(누리호/인공위성 등) · 냉각시스템(액침냉각 등),45.7,45.7,1031000.0,,-2.9190207156308823,-37.70392749244713,-47.73413897280967,고점 대비 -40~-60%,139.0,20.0,6.0,0.3894839337877265,제외,드론(Drone),,2026-09-23T21:43:27+09:00,3
2026-09-23,KR,crash,5,009830,한화솔루션,수소에너지(수소차/연료전지 등) · 석유화학 · 우주태양광(페로브스카이트 등) · 日 수출 규제(국산화 등) · 태양광에너지,40.0,40.0,29400.0,,6.521739130434789,-47.43805198984518,-57.986198019093926,고점 대비 -40~-60%,147.0,20.0,7.0,0.8576329331046351,제외,수소에너지(수소차/연료전지 등),,2026-09-23T21:43:27+09:00,3
2026-09-23,KR,crash,6,034730,SK,조림사업 · 수소에너지(수소차/연료전지 등) · 블록체인 · 지주사 · 전기차(충전소/충전기) · 클라우드 컴퓨팅 · 스마트팩토리(스마트공장) · SI(시스템통합) · 밸류업(24년 기업가치 제고계획 발표) · LNG(액화천연가스) · 냉각시스템(액침냉각 등) · 핀테크(FinTech),50.7,50.7,607000.0,,3.2312925170068008,-31.25707814269536,-46.94224235560589,고점 대비 -40~-60%,62.0,20.0,7.0,0.6633499170812573,눌림목 대기,조림사업,,2026-09-23T21:43:27+09:00,3
2026-09-23,KR,crash,7,000660,SK하이닉스,자율주행차 · 코리아 밸류업 지수(Korea Value-up Index) · IT 대표주 · 밸류업(24년 기업가치 제고계획 발표) · CXL(컴퓨트익스프레스링크) · HBM(고대역폭메모리) · S7(삼성전자/SK하이닉스 등) · 전력반도체 · 소캠(SOCAMM) · 반도체 대표주(생산) · 온디바이스 AI · 시스템반도체 · 아이폰,45.7,45.7,1863000.0,,1.195002715915261,-37.629728824907936,-55.741546702376965,고점 대비 -40~-60%,62.0,20.0,6.0,3.904071388733965,눌림목 대기,자율주행차,,2026-09-23T21:43:27+09:00,3
2026-09-23,KR,crash,8,240810,원익IPS,반도체 장비 · OLED(유기 발광 다이오드) · 태양광에너지,44.6,44.6,132400.0,,1.4559386973180155,-29.499467518636845,-59.3716719914803,고점 대비 -40~-60%,58.0,20.0,12.0,14.335060449050086,제외,반도체 장비,,2026-09-23T21:43:27+09:00,3
