trade_date,market,list_kind,rank,code,name,themes,score,stock_score,price,buy_open,change_pct,from_high_pct,judged_from_high_pct,bucket_label,wait_days,hold_days,together_count,recent_gain_pct,state,origin,theme_place,saved_at,schema
2026-09-22,KR,pullback,1,055550,신한지주,은행 · 밸류업(24년 기업가치 제고계획 발표) · STO(토큰증권 발행) · 코리아 밸류업 지수(Korea Value-up Index) · 밸류업(25년 기업가치 제고계획 발표) · 지주사,77.5,,112800.0,,-0.35335689045936647,-3.175965665236047,,,10.0,,,,눌림목 대기,은행,,2026-09-22T21:33:25+09:00,3
2026-09-22,KR,pullback,2,096770,SK이노베이션,자원개발 · 정유 · 윤활유 · LPG(액화석유가스) · 밸류업(24년 기업가치 제고계획 발표) · 폐배터리 · 2차전지(전고체) · 전력저장장치(ESS) · 주유소 · 전기차 · 2차전지(생산) · 2차전지(LFP/리튬인산철) · 냉각시스템(액침냉각 등) · 2차전지 · 석유화학,56.4,,141300.0,,0.7845934379457908,-14.207650273224049,,,8.0,,,,눌림목 대기,자원개발,,2026-09-22T21:33:25+09:00,3
2026-09-22,KR,pullback,3,278470,에이피알,화장품 · 미용기기 · 패션/의류,56.5,,362000.0,,-1.2278308321964526,-23.789473684210527,,,15.0,,,,제외,화장품,,2026-09-22T21:33:25+09:00,3
2026-09-22,KR,crash,1,028260,삼성물산,종합상사 · 자원개발 · 건설 대표주 · S7(삼성전자/SK하이닉스 등) · 전후 재건(우크라/중동 전쟁 등) · 모듈러주택 · 패션/의류 · 지주사 · 태양광에너지,47.4,47.4,364500.0,,-1.085481682496603,-35.48672566371681,-47.96460176991151,고점 대비 -40~-60%,76.0,20.0,6.0,-5.078125,눌림목 대기,종합상사,,2026-09-22T21:33:25+09:00,3
2026-09-22,KR,crash,2,034730,SK,핀테크(FinTech) · LNG(액화천연가스) · SI(시스템통합) · 조림사업 · 스마트팩토리(스마트공장) · 밸류업(24년 기업가치 제고계획 발표) · 전기차(충전소/충전기) · 클라우드 컴퓨팅 · 수소에너지(수소차/연료전지 등) · 블록체인 · 냉각시스템(액침냉각 등) · 지주사,49.0,49.0,588000.0,,1.730103806228378,-33.4088335220838,-46.94224235560589,고점 대비 -40~-60%,61.0,20.0,7.0,-3.764320785597386,눌림목 대기,핀테크(FinTech),,2026-09-22T21:33:25+09:00,3
2026-09-22,KR,crash,3,006400,삼성SDI,아이폰 · IT 대표주 · 스마트폰 · 2차전지(전고체) · 전력저장장치(ESS) · 2차전지(나트륨이온) · 리비안(RIVIAN) · 전기차 · 2차전지(생산) · 2차전지,54.3,54.3,531000.0,,-0.9328358208955279,-26.556016597510368,-50.4149377593361,고점 대비 -40~-60%,97.0,20.0,6.0,-1.8484288354898348,제외,아이폰,,2026-09-22T21:33:25+09:00,3
2026-09-22,KR,crash,4,005930,삼성전자,반도체 대표주(생산) · LED · 전력반도체 · 소캠(SOCAMM) · CXL(컴퓨트익스프레스링크) · 온디바이스 AI · 갤럭시 부품주 · 아이폰 · 무선충전기술 · 마이크로 LED · IT 대표주 · 공기청정기 · S7(삼성전자/SK하이닉스 등) · 플렉서블 디스플레이 · 제습기 · 스마트홈(홈네트워크) · 폴더블폰 · NFT(대체불가토큰) · 스마트폰 · 가상현실(VR) · 시스템반도체 · 5G(5세대 이동통신) · HBM(고대역폭메모리) · 피지컬 AI/휴머노이드 로봇 · 코리아 밸류업 지수(Korea Value-up Index) · 삼성페이 · 의료기기 · 자율주행차 · OLED(유기 발광 다이오드) · 뉴로모픽 반도체 · 고령화 사회(노인복지),59.9,59.9,277500.0,,0.9090909090909038,-25.901201602136183,-44.72630173564753,고점 대비 -40~-60%,65.0,20.0,8.0,2.777777777777768,눌림목 대기,반도체 대표주(생산),,2026-09-22T21:33:25+09:00,3
2026-09-22,KR,crash,5,000660,SK하이닉스,반도체 대표주(생산) · 전력반도체 · 소캠(SOCAMM) · CXL(컴퓨트익스프레스링크) · 온디바이스 AI · 아이폰 · IT 대표주 · S7(삼성전자/SK하이닉스 등) · 밸류업(24년 기업가치 제고계획 발표) · 시스템반도체 · HBM(고대역폭메모리) · 코리아 밸류업 지수(Korea Value-up Index) · 자율주행차,45.2,45.2,1841000.0,,-2.0223523150612044,-38.366253766320725,-55.741546702376965,고점 대비 -40~-60%,61.0,20.0,8.0,3.2529444756029147,눌림목 대기,반도체 대표주(생산),,2026-09-22T21:33:25+09:00,3
2026-09-22,KR,crash,6,012450,한화에어로스페이스,항공기부품 · 드론(Drone) · 지능형로봇/인공지능(AI) · 우주항공산업(누리호/인공위성 등) · 코리아 밸류업 지수(Korea Value-up Index) · 밸류업(25년 기업가치 제고계획 발표) · 냉각시스템(액침냉각 등) · 방위산업/전쟁 및 테러,47.1,47.1,1062000.0,,-1.1173184357541888,-35.83081570996979,-47.73413897280967,고점 대비 -40~-60%,138.0,20.0,5.0,2.213666987487972,눌림목 대기,항공기부품,,2026-09-22T21:33:25+09:00,3
2026-09-22,KR,crash,7,240810,원익IPS,반도체 장비 · OLED(유기 발광 다이오드) · 태양광에너지,43.8,43.8,130500.0,,-0.30557677616500634,-30.5111821086262,-59.3716719914803,고점 대비 -40~-60%,57.0,20.0,12.0,10.969387755102034,제외,반도체 장비,,2026-09-22T21:33:25+09:00,3
