trade_date,market,list_kind,rank,code,name,themes,score,stock_score,price,buy_open,change_pct,from_high_pct,judged_from_high_pct,bucket_label,wait_days,hold_days,together_count,recent_gain_pct,state,origin,theme_place,saved_at,schema
2026-08-24,KR,pullback,1.0,086790,하나금융지주,토스(toss) · STO(토큰증권 발행) · 은행 · 밸류업(24년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 지주사,72.5,,128700.0,128600.0,-0.07763975155279379,-9.684210526315784,,,25.0,,,,눌림목 대기,토스(toss),,2026-08-24T17:02:37+09:00,3.0
2026-08-24,KR,pullback,2.0,055550,신한지주,STO(토큰증권 발행) · 은행 · 밸류업(25년 기업가치 제고계획 발표) · 밸류업(24년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 지주사,74.2,,103300.0,104100.0,-0.7684918347742542,-8.826125330979695,,,28.0,,,,눌림목 대기,STO(토큰증권 발행),,2026-08-24T17:02:37+09:00,3.0
2026-08-24,KR,pullback,3.0,105560,KB금융,인터넷은행 · STO(토큰증권 발행) · 은행 · 카카오뱅크(kakao BANK) · 밸류업(24년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 지주사,77.5,,163100.0,163200.0,-0.7303712720633015,-16.143958868894604,,,28.0,,,,관찰,인터넷은행,,2026-08-24T17:02:37+09:00,3.0
2026-08-24,KR,breakout,1.0,096530,씨젠,"코로나19(진단키트) · 백신/진단시약/방역(신종플루, AI 등) · 코로나19(진단/치료제/백신 개발 등) · 유전자 치료제/분석",67.7,67.7,32150.0,31750.0,5.40983606557377,-5.301914580265099,,,8.0,250.0,0.0,12.020905923344948,관찰,코로나19(진단키트),,2026-08-24T17:02:37+09:00,3.0
2026-08-24,KR,breakout,2.0,051900,LG생활건강,건강기능식품 · 밸류업(24년 기업가치 제고계획 발표) · 화장품 · 마이크로바이옴 · 음식료업종 · 여름,75.7,75.7,316000.0,314000.0,0.9584664536741228,-5.812220566318926,,,10.0,250.0,0.0,-2.4691358024691357,눌림목 대기,건강기능식품,,2026-08-24T17:02:37+09:00,3.0
2026-08-24,KR,crash,1.0,035720,카카오,웹툰 · AI 챗봇(챗GPT 등) · 인터넷은행 · 음원/음반 · 두나무(Dunamu) · 음성인식 · NFT(대체불가토큰) · UAM(도심항공모빌리티) · 카카오뱅크(kakao BANK) · 인터넷 대표주 · 엔터테인먼트 · 모바일콘텐츠(스마트폰/태블릿PC) · 블록체인 · 핀테크(FinTech) · SNS(소셜네트워크서비스) · 메타버스(Metaverse) · 가상화폐(비트코인 등),40.0,40.0,35800.0,35750.0,0.0,-48.63701578192252,-48.13486370157819,고점 대비 -40~-60%,200.0,20.0,5.0,-6.5274151436031325,제외,웹툰,,2026-08-24T17:02:37+09:00,3.0
2026-08-24,KR,crash,2.0,005490,POSCO홀딩스,환율하락 수혜 · 2차전지(소재/부품) · 폐배터리 · 리튬 · 2차전지 · 철강 주요종목 · 희귀금속(희토류 등) · LNG(액화천연가스) · 니켈 · 밸류업(24년 기업가치 제고계획 발표) · 풍력에너지 · 모듈러주택,49.2,49.2,327500.0,323000.0,5.645161290322576,-39.57564575645757,-44.557195571955724,고점 대비 -40~-60%,73.0,20.0,5.0,2.6645768025078453,눌림목 대기,환율하락 수혜,,2026-08-24T17:02:37+09:00,3.0
2026-08-24,KR,crash,3.0,012450,한화에어로스페이스,지능형로봇/인공지능(AI) · 드론(Drone) · 냉각시스템(액침냉각 등) · 밸류업(25년 기업가치 제고계획 발표) · 코리아 밸류업 지수(Korea Value-up Index) · 우주항공산업(누리호/인공위성 등) · 방위산업/전쟁 및 테러 · 항공기부품,43.7,43.7,1105000.0,1100000.0,1.8433179723502224,-33.23262839879154,-47.73413897280967,고점 대비 -40~-60%,117.0,20.0,5.0,4.8387096774193505,눌림목 대기,지능형로봇/인공지능(AI),,2026-08-24T17:02:37+09:00,3.0
2026-08-24,KR,crash,4.0,028260,삼성물산,건설 대표주 · S7(삼성전자/SK하이닉스 등) · 전후 재건(우크라/중동 전쟁 등) · 태양광에너지 · 자원개발 · 지주사 · 종합상사 · 모듈러주택 · 패션/의류,57.9,57.9,364500.0,364500.0,-7.838179519595445,-35.48672566371681,-47.96460176991151,고점 대비 -40~-60%,55.0,20.0,7.0,9.1317365269461,눌림목 대기,건설 대표주,,2026-08-24T17:02:37+09:00,3.0
2026-08-24,KR,crash,5.0,005930,삼성전자,마이크로 LED · 소캠(SOCAMM) · 고령화 사회(노인복지) · 스마트폰 · 의료기기 · 전력반도체 · 제습기 · 공기청정기 · 반도체 대표주(생산) · S7(삼성전자/SK하이닉스 등) · NFT(대체불가토큰) · OLED(유기 발광 다이오드) · 코리아 밸류업 지수(Korea Value-up Index) · 아이폰 · CXL(컴퓨트익스프레스링크) · 스마트홈(홈네트워크) · 삼성페이 · LED · 폴더블폰 · 무선충전기술 · IT 대표주 · 자율주행차 · 가상현실(VR) · 온디바이스 AI · 플렉서블 디스플레이 · 피지컬 AI/휴머노이드 로봇 · 갤럭시 부품주 · 시스템반도체 · 5G(5세대 이동통신) · HBM(고대역폭메모리) · 뉴로모픽 반도체,50.3,50.3,257000.0,249000.0,-8.703374777975137,-31.37516688918558,-44.72630173564753,고점 대비 -40~-60%,44.0,20.0,6.0,11.49674620390455,눌림목 대기,마이크로 LED,,2026-08-24T17:02:37+09:00,3.0
